#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
dog_chrUn_AAEX03019307	1	115952	782	11432	9.85925	0.144008	38.8	1.91
dog_chrUn_JH373308	1	118237	3160	28277	23.9155	0.526747	38.7	0.0351
dog_chrUn_JH373309	1	111908	187	2529	2.25989	0.0347964	38.9	1.61
dog_chrUn_JH373310	1	117332	109	2010	1.71309	0.0225003	39.3	1.84
dog_chrUn_JH373311	1	111759	3119	26606	23.8066	0.547312	38.4	2.87
dog_chrUn_JH373312	1	108801	198	3318	3.0496	0.0448617	39.3	2.68
dog_chrUn_JH373313	1	112014	281	4254	3.79774	0.0521631	38.4	1.29
dog_chrUn_AAEX03019339	1	106428	365	3381	3.1768	0.0703386	39	2.71
dog_chrUn_AAEX03019340	1	104912	179	3662	3.49054	0.0479735	38.9	2.3
dog_chrUn_AAEX03019341	1	104646	192	2551	2.43774	0.0422376	39.1	2.78
dog_chrUn_JH373314	1	103248	195	2441	2.36421	0.0363591	39.1	1.38
dog_chrUn_JH373315	1	129482	286	4589	3.54412	0.0496054	38.3	1.88
dog_chrUn_JH373316	1	118473	3022	24009	20.2654	0.501186	38.8	2.47
dog_chrUn_JH373317	1	99993	155	2644	2.64419	0.0352725	39.2	1.9
dog_chrUn_JH373318	1	109585	330	3818	3.48405	0.0644158	38.6	2.05
dog_chrUn_JH373319	1	124049	1241	13260	10.6893	0.206257	38.6	1.18
dog_chrUn_JH373320	1	99658	174	2176	2.18347	0.0341468	39	2.66
dog_chrUn_JH373321	1	101741	2048	18367	18.0527	0.403053	39	2.67
dog_chrUn_JH373322	1	97365	181	2172	2.23078	0.0389565	38.8	2.18
dog_chrUn_JH373323	1	94395	224	3915	4.14747	0.0583294	38.9	2.74
dog_chrUn_JH373324	1	102992	944	7863	7.63457	0.181053	39.1	0.744
dog_chrUn_JH373325	1	95509	364	4975	5.20893	0.0834686	38.7	4.22
dog_chrUn_JH373326	1	92047	121	1736	1.88599	0.0283334	39.5	3.21
dog_chrUn_AAEX03019443	1	87753	138	2144	2.44322	0.0365799	39.3	1.41
dog_chrUn_JH373327	1	96536	260	3685	3.81723	0.052944	39.2	1.02
dog_chrUn_JH373328	1	86544	163	2787	3.22033	0.0444629	39.1	2.39
dog_chrUn_JH373329	1	85476	2857	20820	24.3577	0.652756	38.5	2.79
dog_chrUn_JH373330	1	110512	503	4990	4.51535	0.0920986	38.6	0.877
dog_chrUn_AAEX03019490	1	83291	193	2962	3.55621	0.051218	39.1	1.68
dog_chrUn_AAEX03019491	1	82459	825	10181	12.3467	0.195685	38.7	1.56
dog_chrUn_AAEX03019492	1	81605	109	1608	1.97047	0.0294712	39.4	1.35
dog_chrUn_JH373331	1	82380	316	3217	3.90507	0.0820223	38.6	2.65
dog_chrUn_JH373332	1	102198	456	6437	6.29856	0.0900311	38.9	0.814
dog_chrUn_JH373333	1	82108	236	3436	4.18473	0.059166	38.6	3.3
dog_chrUn_JH373334	1	87041	166	3929	4.51396	0.0562838	39.1	1.47
dog_chrUn_AAEX03019535	1	79722	90	1280	1.60558	0.0220391	39.1	0.989
dog_chrUn_JH373335	1	230124	652	9727	4.22685	0.0561045	38.7	0.991
dog_chrUn_AAEX03019548	1	78357	264	3703	4.72581	0.0725908	39	2.59
dog_chrUn_JH373336	1	256406	2859	20102	7.83991	0.225747	38.7	3.58
dog_chrUn_AAEX03019560	1	78050	80	1409	1.80525	0.0234209	38.7	4.42
dog_chrUn_JH373337	1	81930	98	1730	2.11156	0.0263396	39.2	1.44
dog_chrUn_JH373338	1	77100	203	2899	3.76005	0.0549287	38.9	1.53
dog_chrUn_JH373339	1	77130	206	2528	3.27758	0.0523272	38.6	1.81
dog_chrUn_JH373340	1	79078	373	5611	7.09553	0.0997749	39.5	1.43
dog_chrUn_JH373341	1	90550	340	5684	6.27719	0.0793926	39.3	0.721
dog_chrUn_JH373342	1	82767	206	3224	3.89527	0.0524122	38.5	2.13
dog_chrUn_JH373343	1	89070	514	7876	8.84248	0.12388	38.3	0.278
dog_chrUn_JH373344	1	97802	1077	12479	12.7595	0.223707	38.7	3.57
dog_chrUn_JH373345	1	79712	6584	31055	38.959	1.61673	38.8	3.21
dog_chrUn_JH373346	1	79581	105	2054	2.58102	0.0340031	39.2	1.73
dog_chrUn_JH373347	1	73720	192	2617	3.54992	0.054707	38.5	1.92
dog_chrUn_JH373348	1	97799	216	3493	3.57161	0.0459616	39.5	0.847
dog_chrUn_JH373349	1	73171	168	2839	3.87995	0.0485575	38.2	1.12
dog_chrUn_JH373350	1	104732	216	2689	2.56751	0.040236	38.3	1.19
dog_chrUn_JH373351	1	78935	2432	17239	21.8395	0.605764	38.8	0.192
dog_chrUn_JH373352	1	72992	134	2903	3.97715	0.049937	39.2	3.95
dog_chrUn_AAEX03019681	1	68721	128	2259	3.2872	0.044004	39.1	2.28
dog_chrUn_JH373353	1	73611	72	1762	2.39366	0.0294521	39.2	1.17
dog_chrUn_AAEX03019691	1	68272	2014	18136	26.5643	0.581043	38.8	2.46
dog_chrUn_JH373354	1	79297	172	3135	3.95349	0.0523727	39	1.77
dog_chrUn_JH373355	1	84443	46	1282	1.51818	0.0170056	39.8	0.283
dog_chrUn_JH373356	1	80679	227	4613	5.71772	0.0687168	39.1	0.912
dog_chrUn_JH373357	1	68834	82	1196	1.73751	0.0271087	39.6	2.12
dog_chrUn_JH373358	1	67496	786	10670	15.8083	0.233006	39	1.61
dog_chrUn_AAEX03019738	1	66523	108	1354	2.03539	0.0355666	39	1.97
dog_chrUn_JH373359	1	67057	207	3096	4.61697	0.0645272	38.7	2.26
dog_chrUn_JH373360	1	66195	96	1491	2.25244	0.0300023	39.3	1.48
dog_chrUn_JH373361	1	87584	60	2656	3.03252	0.0333737	39.4	0.117
dog_chrUn_JH373362	1	84679	374	5571	6.57896	0.0866685	38.8	0.337
dog_chrUn_AAEX03019763	1	65840	163	2650	4.02491	0.0639429	39	4.37
dog_chrUn_JH373363	1	65696	210	3821	5.81618	0.0731856	39.3	2.16
dog_chrUn_JH373364	1	66021	188	3031	4.59096	0.0714015	39.3	3.28
dog_chrUn_JH373365	1	67300	111	2289	3.40119	0.0435364	39.3	2.07
dog_chrUn_JH373366	1	88153	282	3126	3.54611	0.0626411	38.7	0.635
dog_chrUn_JH373367	1	92437	54	777	0.840572	0.0122137	38.2	0.481
dog_chrUn_JH373368	1	70351	1088	8836	12.5599	0.306151	38.8	2.62
dog_chrUn_JH373369	1	64646	111	2057	3.18194	0.0433902	39.1	2.95
dog_chrUn_JH373370	1	69126	263	4645	6.71961	0.0864653	39.2	2
dog_chrUn_JH373371	1	227674	240	3916	1.72	0.0216845	39	1.35
dog_chrUn_JH373372	1	64123	2406	17648	27.5221	0.735758	38.6	2.02
dog_chrUn_JH373373	1	61944	522	7046	11.3748	0.169976	39	1.66
dog_chrUn_JH373374	1	62414	137	2200	3.52485	0.0550357	39.5	2.38
dog_chrUn_JH373375	1	61779	484	5592	9.05162	0.160686	38.9	2.08
dog_chrUn_JH373376	1	90840	408	4021	4.42646	0.0912483	38.8	1.11
dog_chrUn_JH373377	1	61194	958	9125	14.9116	0.308936	38.5	1.05
dog_chrUn_JH373378	1	63245	1455	12775	20.1992	0.45534	38.6	0.223
dog_chrUn_JH373379	1	60975	83	1624	2.66339	0.03508	38.6	0.687
dog_chrUn_JH373380	1	88336	168	2605	2.94897	0.0374026	38.7	0.696
dog_chrUn_JH373381	1	62896	450	6576	10.4554	0.140502	38.9	0.02
dog_chrUn_AAEX03019872	1	60346	74	1164	1.92888	0.0237133	37.8	1.5
dog_chrUn_JH373382	1	70666	2543	18135	25.663	0.702474	38.7	0.536
dog_chrUn_JH373383	1	71007	187	3147	4.43196	0.0575014	38.3	0.701
dog_chrUn_JH373384	1	59879	171	3340	5.57792	0.0838691	39.1	2.18
dog_chrUn_AAEX03019893	1	59817	80	2515	4.20449	0.0514737	38.5	4.96
dog_chrUn_JH373385	1	66981	457	6063	9.05182	0.137935	38.4	1.13
dog_chrUn_JH373386	1	62805	170	2341	3.72741	0.0534352	38.6	1.54
dog_chrUn_JH373387	1	68857	210	3318	4.81868	0.0631454	39	0.452
dog_chrUn_JH373388	1	58149	77	1453	2.49875	0.0302155	39.6	1.81
dog_chrUn_JH373389	1	84024	913	9123	10.8576	0.21551	38.7	1.44
dog_chrUn_JH373390	1	58658	27	403	0.687033	0.00895019	38.9	4.81
dog_chrUn_JH373391	1	65402	44	700	1.0703	0.0130424	38.2	0.0455
dog_chrUn_JH373392	1	56534	1265	11323	20.0287	0.439452	38.5	0.0625
dog_chrUn_JH373393	1	59023	128	2481	4.20345	0.0581468	39.5	2.38
dog_chrUn_JH373394	1	89903	277	3860	4.29352	0.0667608	39.3	1.45
dog_chrUn_JH373395	1	54477	47	721	1.32349	0.0170531	37.8	0.255
dog_chrUn_AAEX03019987	1	54307	896	8906	16.3994	0.324083	38.8	0.413
dog_chrUn_JH373396	1	69310	52	922	1.33026	0.0165921	39.1	1.33
dog_chrUn_JH373397	1	57210	195	2389	4.17584	0.0711064	39.3	2.32
dog_chrUn_JH373398	1	57907	333	4644	8.01976	0.112439	39	0.592
dog_chrUn_JH373399	1	53093	85	1188	2.23758	0.0359558	38.8	3.87
dog_chrUn_JH373400	1	67358	332	4032	5.98593	0.0970486	39	0.446
dog_chrUn_JH373401	1	54660	176	2609	4.77314	0.0639956	38.9	0.46
dog_chrUn_AAEX03020051	1	52548	73	1042	1.98295	0.0269278	39.4	0.507
dog_chrUn_JH373402	1	52637	115	1762	3.34746	0.0521116	39.2	4.74
dog_chrUn_AAEX03020054	1	51964	350	5081	9.77792	0.144889	38.3	2.1
dog_chrUn_AAEX03020055	1	51648	1420	4405	8.52889	1.67745	38.5	1.26
dog_chrUn_AAEX03020056	1	51582	65	900	1.74479	0.0242526	38.8	0.462
dog_chrUn_JH373403	1	52288	74	1904	3.64137	0.0429353	37.9	3.68
dog_chrUn_AAEX03020060	1	50462	108	1483	2.93885	0.043617	39.2	0.963
dog_chrUn_JH373404	1	50869	297	4238	8.3312	0.132045	36.9	0.296
dog_chrUn_JH373405	1	53506	169	2537	4.74152	0.066871	38.4	0.964
dog_chrUn_AAEX03020068	1	50005	59	920	1.83982	0.0229577	39	1.93
dog_chrUn_JH373406	1	84691	374	5885	6.94879	0.0868805	39	0.0107
dog_chrUn_JH373407	1	63256	185	2937	4.64304	0.0612906	38.4	0.822
dog_chrUn_JH373408	1	59752	1614	12354	20.6755	0.527848	38.4	1.53
dog_chrUn_JH373409	1	68739	234	3335	4.85169	0.067298	39	0.38
dog_chrUn_AAEX03020105	1	49027	815	7446	15.1875	0.330104	39	2.6
dog_chrUn_JH373410	1	49032	90	1166	2.37804	0.0358133	39.6	2.29
dog_chrUn_JH373411	1	57792	42	935	1.61787	0.0184801	38.8	1.31
dog_chrUn_JH373412	1	74646	177	3235	4.33379	0.0532647	38.9	0.644
dog_chrUn_JH373413	1	48411	63	928	1.91692	0.0253248	38.9	0.429
dog_chrUn_AAEX03020144	1	48200	320	4903	10.1722	0.130685	39.2	0
dog_chrUn_JH373414	1	75626	185	2811	3.71698	0.0488192	38.8	0.341
dog_chrUn_JH373415	1	48436	491	5559	11.477	0.222933	38.6	1.91
dog_chrUn_AAEX03020161	1	47485	1354	11928	25.1195	0.561546	38.6	1.99
dog_chrUn_JH373416	1	52731	102	1608	3.04944	0.0425556	39	1.35
dog_chrUn_JH373417	1	52367	86	1387	2.64861	0.0367789	39.6	1.16
dog_chrUn_AAEX03020170	1	46689	88	1844	3.94954	0.0485125	38.5	1.98
dog_chrUn_JH373418	1	53681	690	7369	13.7274	0.256366	38.6	1.18
dog_chrUn_JH373419	1	73441	231	4076	5.55003	0.0694843	38.7	1.34
dog_chrUn_JH373420	1	57620	96	1366	2.3707	0.0329052	38.6	1.36
dog_chrUn_JH373421	1	70154	165	3890	5.54494	0.0721555	39.3	1.51
dog_chrUn_JH373422	1	67100	117	2293	3.41729	0.0380328	39	1.04
dog_chrUn_JH373423	1	48085	171	2465	5.12634	0.071228	39.3	1.39
dog_chrUn_JH373424	1	63970	99	2006	3.13584	0.03869	37.9	2.73
dog_chrUn_AAEX03020242	1	45242	131	2352	5.19871	0.068432	38.9	3.04
dog_chrUn_JH373425	1	58859	428	5320	9.03855	0.143682	38.2	0.444
dog_chrUn_AAEX03020251	1	45065	374	4410	9.78586	0.163741	38.2	0.23
dog_chrUn_JH373426	1	46098	629	6185	13.4171	0.266758	38.7	0.491
dog_chrUn_JH373427	1	70370	336	4463	6.34219	0.0945289	37.7	0.152
dog_chrUn_JH373428	1	46044	1256	10109	21.9551	0.544588	38.6	0.0215
dog_chrUn_JH373429	1	45518	141	2205	4.84424	0.0607672	38.8	0.482
dog_chrUn_JH373430	1	47960	81	1821	3.79691	0.0465388	38.3	0.568
dog_chrUn_JH373431	1	44571	149	2031	4.55677	0.0656032	38.3	1.18
dog_chrUn_JH373432	1	84617	183	3051	3.60566	0.0425683	37.7	0.235
dog_chrUn_JH373433	1	51679	707	7900	15.2867	0.281933	38.9	1.06
dog_chrUn_JH373434	1	48264	294	3685	7.63509	0.124689	39	0.153
dog_chrUn_JH373435	1	50939	76	2603	5.11003	0.0614853	38.8	1.51
dog_chrUn_JH373436	1	72756	187	2943	4.04503	0.0560916	39	0.316
dog_chrUn_JH373437	1	44216	502	6058	13.7009	0.220938	38.3	0.305
dog_chrUn_AAEX03020335	1	43704	544	6816	15.5958	0.244165	39.1	1.92
dog_chrUn_JH373438	1	55991	282	2636	4.7079	0.100945	38.4	1.59
dog_chrUn_JH373439	1	54329	251	3314	6.09987	0.0910379	39	0.0478
dog_chrUn_JH373440	1	44549	139	2113	4.74309	0.0725044	38.1	3.71
dog_chrUn_JH373441	1	44306	27	586	1.32262	0.0147836	39.1	0.704
dog_chrUn_JH373442	1	60428	274	3902	6.45727	0.0931853	39	0.894
dog_chrUn_AAEX03020381	1	42803	55	973	2.27321	0.0311894	39.1	4.65
dog_chrUn_JH373443	1	90666	146	2153	2.37465	0.0313017	38.3	0.479
dog_chrUn_AAEX03020403	1	42461	109	2345	5.52271	0.0686512	39	3.5
dog_chrUn_JH373444	1	46059	94	1228	2.66615	0.0396231	38.7	0.777
dog_chrUn_JH373445	1	58391	124	1704	2.91826	0.0416503	39.3	1.69
dog_chrUn_JH373446	1	69503	228	3412	4.90914	0.0644145	38.9	0.627
dog_chrUn_AAEX03020427	1	41842	90	1754	4.19196	0.0611586	39.4	3.83
dog_chrUn_JH373447	1	43189	38	858	1.98662	0.0232467	39.6	1.13
dog_chrUn_JH373448	1	42168	93	917	2.17463	0.0430658	39.2	3.74
dog_chrUn_AAEX03020436	1	41454	39	598	1.44256	0.0181647	39.3	2.44
dog_chrUn_JH373449	1	43681	379	4861	11.1284	0.170143	39.2	1.62
dog_chrUn_JH373450	1	57311	303	3268	5.70222	0.109438	38.2	1.06
dog_chrUn_JH373451	1	68304	298	4278	6.26318	0.0889992	38.7	0.312
dog_chrUn_JH373452	1	57240	105	1644	2.87212	0.0383298	37.3	0.495
dog_chrUn_JH373453	1	42861	99	1497	3.49269	0.0471524	38.6	0.667
dog_chrUn_JH373454	1	43424	47	979	2.25451	0.0268515	38.8	4.77
dog_chrUn_AAEX03020482	1	40931	488	5998	14.6539	0.234956	39.2	1.59
dog_chrUn_JH373455	1	41221	61	886	2.14939	0.0292327	39.1	4.21
dog_chrUn_JH373456	1	41006	1696	12965	31.6173	0.805785	38.7	0.0407
dog_chrUn_AAEX03020487	1	40763	41	626	1.53571	0.0198464	38.9	0.659
dog_chrUn_JH373457	1	46509	250	3978	8.55318	0.111247	39.1	0.956
dog_chrUn_JH373458	1	42743	24	814	1.90441	0.0231617	39.7	0.958
dog_chrUn_AAEX03020497	1	40517	51	1324	3.26776	0.0373917	39.7	3.25
dog_chrUn_JH373459	1	40818	162	2601	6.37219	0.0884904	39	1.97
dog_chrUn_JH373460	1	45697	70	1412	3.08992	0.0411187	38.4	0.514
dog_chrUn_JH373461	1	46980	273	3369	7.17114	0.115241	38.9	0.667
dog_chrUn_JH373462	1	42806	13	356	0.831659	0.00897071	38.9	2.23
dog_chrUn_JH373463	1	44573	111	1816	4.07422	0.0489085	39.1	0.27
dog_chrUn_AAEX03020524	1	39716	287	3149	7.92879	0.14231	38.7	2.97
dog_chrUn_AAEX03020525	1	39345	321	4081	10.3723	0.160224	38.6	0.249
dog_chrUn_JH373464	1	46145	76	1020	2.21042	0.0376639	39.4	1.49
dog_chrUn_JH373465	1	47441	178	3026	6.37845	0.0791931	39.3	0.624
dog_chrUn_AAEX03020533	1	39138	85	2810	7.17972	0.0834483	39.1	5.96
dog_chrUn_JH373466	1	40677	98	1691	4.15714	0.0597881	39.4	1.89
dog_chrUn_JH373467	1	64983	286	4526	6.9649	0.0945632	38.5	0.745
dog_chrUn_JH373468	1	51094	69	970	1.89846	0.0262653	39.2	1.04
dog_chrUn_AAEX03020568	1	38580	159	2424	6.28305	0.0812597	39.2	0.0377
dog_chrUn_JH373469	1	40054	71	1186	2.961	0.0416937	39	2.94
dog_chrUn_JH373470	1	39199	571	5815	14.8346	0.297737	38.1	0.0665
dog_chrUn_AAEX03020574	1	38084	58	1061	2.78595	0.0368659	38.7	2.71
dog_chrUn_JH373471	1	41432	233	3146	7.59316	0.111918	39.2	1.61
dog_chrUn_JH373472	1	45027	88	1435	3.18698	0.0381993	38	0.205
dog_chrUn_AAEX03020588	1	37707	44	1242	3.29382	0.0363328	39.5	3.55
dog_chrUn_JH373473	1	59547	107	1288	2.163	0.0557879	38	0.28
dog_chrUn_JH373474	1	58434	57	1607	2.75011	0.0323784	38.8	0.965
dog_chrUn_AAEX03020610	1	37389	49	767	2.05141	0.0255958	38.5	1.78
