#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
dog_chrUn_JH373268	1	320442	14	99	0.0308948	0.000855069	39.9	43.4
dog_chrUn_JH373269	1	265648	6	340	0.127989	0.0014267	39.9	46.5
dog_chrUn_JH373270	1	241365	8	622	0.257701	0.0028256	40	42.6
dog_chrUn_JH373271	1	234529	14	1396	0.595236	0.00673691	39.9	45.4
dog_chrUn_JH373272	1	252720	7	428	0.169357	0.00197452	39.4	46.4
dog_chrUn_JH373273	1	254975	10	502	0.196882	0.00285518	38.2	45.2
dog_chrUn_JH373274	1	226053	10	380	0.168102	0.00202607	40	46.4
dog_chrUn_JH373275	1	223744	18	1115	0.498337	0.0062348	39.8	46.6
dog_chrUn_JH373276	1	227140	8	357	0.157172	0.00182266	38.9	45
dog_chrUn_JH373277	1	219672	10	656	0.298627	0.00324575	39.6	43.7
dog_chrUn_AAEX03019065	1	214597	14	1096	0.510725	0.00616038	39.4	43.9
dog_chrUn_JH373278	1	386314	150	1953	0.505547	0.00918942	39.5	42
dog_chrUn_JH373279	1	204342	8	78	0.0381713	0.000758532	39.6	42.2
dog_chrUn_AAEX03019090	1	201724	4	39	0.0193333	0.000386667	39.4	43
dog_chrUn_JH373280	1	216332	8	303	0.140062	0.00166411	33.5	41.2
dog_chrUn_AAEX03019097	1	200877	12	836	0.416175	0.0050628	39.8	44.5
dog_chrUn_JH373281	1	310654	11	685	0.220503	0.00240139	39.9	45.5
dog_chrUn_JH373282	1	200932	5	66	0.0328469	0.000522565	40	42.2
dog_chrUn_JH373283	1	201410	8	557	0.27655	0.00336627	39.8	44
dog_chrUn_JH373284	1	292533	6	343	0.117252	0.00130242	39.9	45.7
dog_chrUn_JH373285	1	192561	11	1464	0.760279	0.00784686	39.4	49.2
dog_chrUn_JH373286	1	210134	6	57	0.0271255	0.000542511	39.9	40
dog_chrUn_JH373287	1	197844	2	21	0.0106144	0.000212288	39.6	52
dog_chrUn_JH373288	1	196813	8	76	0.0386153	0.000772307	39.8	40
dog_chrUn_JH373289	1	180359	4	38	0.0210691	0.000421382	39.8	40
dog_chrUn_JH373290	1	210247	6	59	0.0280622	0.000561245	40	44
dog_chrUn_JH373291	1	177735	6	694	0.390469	0.00506372	39.9	48
dog_chrUn_JH373292	1	172100	8	543	0.315514	0.00393376	39.7	45.8
dog_chrUn_JH373293	1	166866	6	339	0.203157	0.00226529	39.9	44.3
dog_chrUn_JH373294	1	164926	2	19	0.0115203	0.000230406	40	40
dog_chrUn_JH373295	1	157598	3	409	0.259521	0.00285537	38.7	50.7
dog_chrUn_JH373296	1	143980	175	2170	1.50715	0.0267051	39.3	41.2
dog_chrUn_JH373297	1	141074	55	627	0.444448	0.00901654	39.4	41.2
dog_chrUn_AAEX03019222	1	139526	2	19	0.0136175	0.000272351	39.6	40
dog_chrUn_JH373298	1	142260	14	1193	0.838605	0.00922958	39.5	46.4
dog_chrUn_JH373300	1	133119	8	624	0.468754	0.00509319	39.9	47.5
dog_chrUn_AAEX03019240	1	129748	2	19	0.0146438	0.000292875	40	40
dog_chrUn_AAEX03019241	1	125962	2	19	0.0150839	0.000301678	40	40
dog_chrUn_JH373301	1	127429	13	146	0.114574	0.00205605	38.5	43.4
dog_chrUn_JH373302	1	128261	2	300	0.233898	0.00233898	39.8	45
dog_chrUn_JH373303	1	131872	13	705	0.534609	0.00596033	39.2	42.3
dog_chrUn_JH373304	1	133432	15	404	0.302776	0.00420439	39.5	45.5
dog_chrUn_JH373306	1	144750	6	338	0.233506	0.00259758	39.8	40
dog_chrUn_JH373307	1	120779	7	361	0.298893	0.00330355	39.9	41.4
dog_chrUn_AAEX03019307	1	115952	16	712	0.614047	0.00713226	36.7	45.8
dog_chrUn_JH373309	1	111908	4	39	0.0348501	0.000697001	40	43
dog_chrUn_JH373310	1	117332	2	265	0.225855	0.00255685	39.8	44
dog_chrUn_JH373311	1	111759	74	1221	1.09253	0.0174572	39.6	42.6
dog_chrUn_JH373312	1	108801	2	20	0.0183822	0.000358453	38.9	40
dog_chrUn_JH373313	1	112014	10	99	0.0883818	0.00176764	39.8	44.8
dog_chrUn_AAEX03019339	1	106428	14	61	0.0573157	0.00258391	39.3	43.9
dog_chrUn_AAEX03019340	1	104912	2	19	0.0181104	0.000362208	40	40
dog_chrUn_AAEX03019341	1	104646	8	642	0.613497	0.00653632	39.9	51.5
dog_chrUn_JH373314	1	103248	4	288	0.27894	0.00329304	38.1	49
dog_chrUn_JH373315	1	129482	1	24	0.0185354	0.000185354	16.2	30
dog_chrUn_JH373316	1	118473	58	811	0.684544	0.0117748	38.8	41.4
dog_chrUn_JH373318	1	109585	4	285	0.260072	0.00308436	36	45
dog_chrUn_JH373319	1	124049	11	399	0.321647	0.00388556	39.8	44.2
dog_chrUn_JH373320	1	99658	4	213	0.213731	0.0033916	37.3	50
dog_chrUn_JH373321	1	101741	41	375	0.368583	0.00878702	39.6	39.8
dog_chrUn_JH373322	1	97365	4	307	0.315308	0.00347147	39.8	41.2
dog_chrUn_JH373323	1	94395	4	40	0.0423751	0.000847503	39.1	46
dog_chrUn_JH373324	1	102992	7	64	0.0621407	0.00148555	39.1	40
dog_chrUn_JH373325	1	95509	6	570	0.596802	0.00670094	39.6	50.7
dog_chrUn_JH373326	1	92047	4	38	0.0412833	0.000825665	39.8	40
dog_chrUn_AAEX03019443	1	87753	2	300	0.341869	0.00341869	39.7	40
dog_chrUn_JH373328	1	86544	2	300	0.346644	0.00346644	39	42
dog_chrUn_JH373329	1	85476	53	1049	1.22725	0.018239	39.4	43.9
dog_chrUn_AAEX03019490	1	83291	3	249	0.298952	0.00388998	40	50
dog_chrUn_AAEX03019491	1	82459	5	62	0.0751889	0.00121272	40	38
dog_chrUn_JH373331	1	82380	7	365	0.443069	0.0049041	39.2	44.4
dog_chrUn_JH373332	1	102198	7	365	0.35715	0.00394333	38.6	45.4
dog_chrUn_JH373333	1	82108	4	40	0.0487163	0.000949968	39.8	40
dog_chrUn_JH373334	1	87041	3	324	0.372238	0.00372238	39.8	36.7
dog_chrUn_AAEX03019535	1	79722	6	617	0.773939	0.00797772	39.3	46.2
dog_chrUn_JH373335	1	230124	10	821	0.356764	0.0042325	39.3	49.9
dog_chrUn_AAEX03019548	1	78357	2	300	0.382863	0.00382863	39.7	60
dog_chrUn_JH373336	1	256406	86	1147	0.447337	0.0107603	39.5	44
dog_chrUn_AAEX03019560	1	78050	8	351	0.449712	0.00527867	33.8	48
dog_chrUn_JH373337	1	81930	2	19	0.0231905	0.000463811	39.2	40
dog_chrUn_JH373339	1	77130	2	300	0.388954	0.00388954	40	42
dog_chrUn_JH373340	1	79078	6	522	0.660108	0.00780242	39.6	51.5
dog_chrUn_JH373342	1	82767	2	300	0.362463	0.00362463	34.8	60
dog_chrUn_JH373344	1	97802	16	183	0.187113	0.00324124	39.2	39.7
dog_chrUn_JH373345	1	79712	156	1870	2.34595	0.0422772	39.1	42.3
dog_chrUn_JH373346	1	79581	6	60	0.0753949	0.0015079	39.7	46
dog_chrUn_JH373347	1	73720	4	38	0.0515464	0.00103093	39.6	40
dog_chrUn_JH373348	1	97799	2	300	0.306752	0.00306752	39.4	40
dog_chrUn_JH373351	1	78935	4	39	0.0494077	0.000988155	34.6	43
dog_chrUn_JH373352	1	72992	4	38	0.0520605	0.00104121	39.8	40
dog_chrUn_AAEX03019681	1	68721	4	38	0.0552961	0.00110592	31.6	40
dog_chrUn_AAEX03019691	1	68272	32	580	0.849543	0.0130068	39.5	41.7
dog_chrUn_JH373357	1	68834	4	320	0.464887	0.00492489	40	41.5
dog_chrUn_JH373358	1	67496	7	83	0.12297	0.0020742	39.6	38.6
dog_chrUn_AAEX03019738	1	66523	2	292	0.438946	0.00450972	39.4	42.5
dog_chrUn_JH373359	1	67057	8	643	0.958886	0.0102301	39.4	42.5
dog_chrUn_JH373363	1	65696	2	19	0.0289211	0.000578422	36	40
dog_chrUn_JH373364	1	66021	4	548	0.830039	0.00908802	39.7	53.5
dog_chrUn_JH373365	1	67300	2	20	0.0297177	0.000579495	38.9	43
dog_chrUn_JH373366	1	88153	2	19	0.0215534	0.000431069	39.6	40
dog_chrUn_JH373368	1	70351	20	198	0.281446	0.00562892	39.3	40.6
dog_chrUn_JH373369	1	64646	2	19	0.0293908	0.000587817	40	40
dog_chrUn_JH373370	1	69126	5	621	0.89836	0.0089836	39.8	50.8
dog_chrUn_JH373371	1	227674	2	19	0.00834527	0.000166905	40	40
dog_chrUn_JH373372	1	64123	41	386	0.601968	0.0128035	39.3	43.4
dog_chrUn_JH373373	1	61944	10	99	0.159822	0.00319644	40	44.8
dog_chrUn_JH373374	1	62414	4	40	0.0640882	0.00128176	40	46
dog_chrUn_JH373375	1	61779	8	313	0.506645	0.00666893	39.7	45
dog_chrUn_JH373376	1	90840	2	19	0.0209159	0.000418318	39.3	40
dog_chrUn_JH373377	1	61194	10	381	0.62261	0.00754976	40	42
dog_chrUn_JH373378	1	63245	4	21	0.0332042	0.00120168	39.6	40
dog_chrUn_JH373381	1	62896	2	21	0.0333885	0.000667769	39.6	52
dog_chrUn_AAEX03019872	1	60346	2	249	0.412621	0.00497133	39.9	35
dog_chrUn_JH373382	1	70666	8	97	0.137265	0.00232078	39.2	39
dog_chrUn_JH373384	1	59879	2	19	0.0317307	0.000634613	40	40
dog_chrUn_AAEX03019893	1	59817	4	600	1.00306	0.0100306	38.7	51.2
dog_chrUn_JH373387	1	68857	2	300	0.435686	0.00435686	39.6	36
dog_chrUn_JH373388	1	58149	2	300	0.515916	0.00515916	39.9	50
dog_chrUn_JH373389	1	84024	6	343	0.408217	0.00459393	38.5	43.3
dog_chrUn_JH373390	1	58658	2	20	0.0340959	0.000681919	40	46
dog_chrUn_JH373393	1	59023	6	339	0.574352	0.00640428	39.7	46
dog_chrUn_JH373397	1	57210	2	19	0.033211	0.00066422	36.3	40
dog_chrUn_JH373398	1	57907	6	341	0.588875	0.00659678	39.9	52.2
dog_chrUn_JH373401	1	54660	2	19	0.0347603	0.000695207	40	40
dog_chrUn_AAEX03020051	1	52548	2	20	0.0380604	0.000761209	39.6	46
dog_chrUn_AAEX03020054	1	51964	15	1502	2.89046	0.0308868	39.8	51.9
dog_chrUn_AAEX03020055	1	51648	9	77	0.149086	0.0124497	38.8	37.1
dog_chrUn_JH373403	1	52288	2	20	0.0382497	0.000745869	39.6	40
dog_chrUn_JH373404	1	50869	1	24	0.04718	0.0004718	18	30
dog_chrUn_JH373405	1	53506	4	319	0.596195	0.00635443	39.9	53
dog_chrUn_JH373407	1	63256	2	19	0.0300367	0.000600734	40	40
dog_chrUn_JH373408	1	59752	24	992	1.6602	0.0208529	39.6	46
dog_chrUn_JH373409	1	68739	2	19	0.0276408	0.000552816	40	40
dog_chrUn_AAEX03020105	1	49027	23	239	0.487486	0.0092602	39.7	42.7
dog_chrUn_JH373411	1	57792	2	19	0.0328765	0.00065753	40	40
dog_chrUn_JH373413	1	48411	6	341	0.704385	0.00787011	39.9	39.3
dog_chrUn_JH373415	1	48436	10	175	0.361302	0.00693699	39.2	41
dog_chrUn_AAEX03020161	1	47485	20	191	0.402232	0.00804465	39.3	40.6
dog_chrUn_JH373417	1	52367	2	19	0.0362824	0.000725648	37.6	40
dog_chrUn_JH373418	1	53681	4	38	0.0707885	0.00141577	40	40
dog_chrUn_JH373421	1	70154	2	19	0.0270833	0.000541665	40	40
dog_chrUn_JH373423	1	48085	10	358	0.744515	0.00942082	39.9	43.4
dog_chrUn_JH373424	1	63970	4	38	0.0594028	0.00118806	39.4	40
dog_chrUn_AAEX03020242	1	45242	2	300	0.663101	0.00663101	40	53
dog_chrUn_JH373426	1	46098	8	357	0.774437	0.00898087	39.5	45
dog_chrUn_JH373429	1	45518	2	19	0.0417417	0.000834835	38.7	40
dog_chrUn_JH373431	1	44571	2	19	0.0426286	0.000852572	40	40
dog_chrUn_JH373435	1	50939	4	600	1.17788	0.0117788	39.8	45.2
dog_chrUn_JH373436	1	72756	2	20	0.0274891	0.000549783	40	42
dog_chrUn_AAEX03020335	1	43704	8	370	0.846604	0.00974739	38.8	42.9
dog_chrUn_JH373440	1	44549	2	21	0.0471391	0.000942782	40	48
dog_chrUn_JH373442	1	60428	2	20	0.0330972	0.000661945	40	46
dog_chrUn_JH373443	1	90666	2	19	0.020956	0.000419121	40	40
dog_chrUn_AAEX03020403	1	42461	4	492	1.15871	0.0141306	39.8	50.8
dog_chrUn_JH373444	1	46059	2	265	0.575349	0.00651339	38	60
dog_chrUn_AAEX03020436	1	41454	2	20	0.0482462	0.000964925	40	46
dog_chrUn_JH373449	1	43681	2	19	0.0434972	0.000869943	40	40
dog_chrUn_JH373450	1	57311	4	41	0.0715395	0.00137844	39.6	40
dog_chrUn_AAEX03020482	1	40931	5	65	0.158804	0.00256529	39.1	42.8
dog_chrUn_JH373457	1	46509	2	19	0.0408523	0.000817046	39.3	40
dog_chrUn_JH373459	1	40818	2	300	0.73497	0.0073497	39.1	60
dog_chrUn_JH373462	1	42806	2	293	0.684483	0.00684483	39.9	33
dog_chrUn_JH373463	1	44573	4	40	0.0897404	0.00179481	39.5	46
dog_chrUn_AAEX03020524	1	39716	6	332	0.835935	0.00951757	39.7	48.7
dog_chrUn_JH373465	1	47441	3	323	0.680846	0.00680846	39.1	46.3
dog_chrUn_JH373466	1	40677	2	21	0.0516262	0.000983357	39.6	40
dog_chrUn_JH373467	1	64983	3	450	0.692489	0.00692489	40	60
dog_chrUn_JH373468	1	51094	2	19	0.0371864	0.000743727	34.9	40
dog_chrUn_JH373469	1	40054	2	19	0.047436	0.000948719	40	40
dog_chrUn_JH373470	1	39199	4	31	0.0790837	0.00227047	39.8	37.8
dog_chrUn_JH373471	1	41432	14	1122	2.70805	0.0284804	39.9	47.3
dog_chrUn_JH373473	1	59547	2	21	0.0352663	0.000654945	25.8	43
dog_chrUn_JH373475	1	52308	1	24	0.0458821	0.000458821	40	30
dog_chrUn_JH373476	1	63560	2	19	0.029893	0.00059786	40	40
dog_chrUn_AAEX03020671	1	36777	2	19	0.0516627	0.00103325	39.6	40
dog_chrUn_JH373483	1	36868	2	251	0.680807	0.00813714	39.9	52.5
dog_chrUn_JH373485	1	37117	118	5456	14.6995	0.304685	38.4	50.1
dog_chrUn_JH373486	1	38643	2	300	0.776337	0.00776337	36.7	50
dog_chrUn_JH373487	1	41256	2	259	0.627787	0.00727167	39.7	60
dog_chrUn_AAEX03020729	1	35747	4	537	1.50222	0.0167846	39.7	48
dog_chrUn_JH373491	1	35523	6	57	0.160459	0.00320919	36.2	40
dog_chrUn_JH373504	1	37165	2	19	0.0511234	0.00102247	40	40
dog_chrUn_JH373507	1	41582	2	298	0.716656	0.00721466	39.4	60
dog_chrUn_AAEX03020840	1	33756	2	300	0.888731	0.00888731	39.9	54
dog_chrUn_JH373509	1	33186	2	19	0.0572531	0.00114506	39.3	40
dog_chrUn_JH373514	1	35363	2	20	0.0565563	0.00113113	39.6	46
dog_chrUn_JH373515	1	32878	6	67	0.203784	0.0039236	39.9	42.3
dog_chrUn_JH373516	1	34525	4	40	0.115858	0.00231716	40	46
dog_chrUn_JH373517	1	51923	4	38	0.0731853	0.00146371	39.6	40
dog_chrUn_AAEX03020910	1	32251	4	514	1.59375	0.0186041	39.7	47
dog_chrUn_AAEX03020926	1	31902	2	19	0.0595574	0.00119115	40	40
dog_chrUn_JH373521	1	51290	2	19	0.0370443	0.000740885	39.2	40
dog_chrUn_AAEX03020959	1	31497	4	39	0.123821	0.00247643	39.2	43
dog_chrUn_JH373524	1	52768	2	20	0.0379018	0.000758035	40	46
dog_chrUn_AAEX03020982	1	31015	4	216	0.696437	0.00760922	36.6	45.5
dog_chrUn_AAEX03020983	1	30934	2	19	0.0614211	0.00122842	40	40
dog_chrUn_JH373526	1	45980	2	19	0.0413223	0.000826446	40	40
dog_chrUn_JH373531	1	32486	4	40	0.12313	0.0024626	39.8	46
dog_chrUn_AAEX03021043	1	30501	1	24	0.0786859	0.000786859	18.8	30
dog_chrUn_JH373536	1	49508	2	20	0.0403975	0.00080795	40	46
dog_chrUn_AAEX03021070	1	30166	2	20	0.0662998	0.001326	39.6	46
dog_chrUn_AAEX03021071	1	30107	2	19	0.0631082	0.00126216	40	40
dog_chrUn_AAEX03021077	1	30040	6	19	0.063249	0.00379494	39.8	40
dog_chrUn_JH373540	1	57351	1	24	0.0418476	0.000418476	20.8	30
dog_chrUn_JH373541	1	38238	2	19	0.0496888	0.000993776	36.3	40
dog_chrUn_JH373543	1	33316	1	24	0.0720375	0.000720375	39.3	30
dog_chrUn_AAEX03021139	1	29345	2	19	0.064747	0.00129494	40	40
dog_chrUn_JH373550	1	29738	3	43	0.144596	0.00208487	40	36.7
dog_chrUn_JH373551	1	36512	1	24	0.0657318	0.000657318	40	30
dog_chrUn_JH373552	1	31985	2	20	0.0625293	0.00121932	39.3	40
dog_chrUn_JH373553	1	30345	26	283	0.932608	0.017301	39.4	40.2
dog_chrUn_AAEX03021187	1	28914	1	24	0.0830048	0.000830048	40	30
dog_chrUn_AAEX03021193	1	28869	2	20	0.0692785	0.00138557	37.4	46
dog_chrUn_AAEX03021208	1	28793	2	19	0.0659883	0.00131977	39.2	40
dog_chrUn_JH373562	1	30112	4	319	1.05938	0.0112248	40	50
dog_chrUn_JH373566	1	47268	2	20	0.0423119	0.000825083	40	40
dog_chrUn_JH373568	1	51377	10	99	0.192693	0.00385386	40	44.8
dog_chrUn_JH373570	1	36189	2	300	0.828981	0.00828981	39.9	50
dog_chrUn_AAEX03021281	1	28200	26	536	1.90071	0.0275887	38.9	42.3
dog_chrUn_JH373575	1	40746	2	300	0.736269	0.00736269	39.8	50
dog_chrUn_JH373579	1	27833	10	370	1.32936	0.0163834	39.8	46.4
dog_chrUn_JH373583	1	27463	22	178	0.648145	0.0155482	39.2	42.5
dog_chrUn_JH373584	1	27432	10	97	0.353602	0.00703558	39.8	41.8
dog_chrUn_JH373585	1	28005	22	213	0.760578	0.0151402	39.8	41.1
dog_chrUn_JH373586	1	27325	2	191	0.698994	0.010979	39.7	60
dog_chrUn_JH373588	1	50378	3	45	0.0893247	0.00129025	39.5	42.7
dog_chrUn_JH373592	1	27079	2	20	0.073858	0.00147716	39.2	46
dog_chrUn_JH373597	1	30527	8	250	0.818947	0.0135618	39.9	41.2
dog_chrUn_JH373598	1	28228	2	19	0.0673091	0.00134618	38.8	40
dog_chrUn_JH373600	1	29594	4	575	1.94296	0.0202744	39.7	55
dog_chrUn_JH373601	1	28772	10	97	0.337133	0.00674267	39.6	42.1
dog_chrUn_AAEX03021489	1	26523	2	19	0.0716359	0.00143272	40	40
dog_chrUn_JH373604	1	44314	2	270	0.609288	0.00676987	39.8	60
dog_chrUn_JH373608	1	27345	1	65	0.237703	0.00237703	40	54
dog_chrUn_JH373610	1	45727	2	19	0.0415509	0.000831019	39.6	40
dog_chrUn_AAEX03021540	1	26155	4	38	0.145288	0.00290575	40	40
dog_chrUn_JH373614	1	46217	2	20	0.0432741	0.000865482	40	46
dog_chrUn_JH373621	1	31837	2	20	0.06282	0.0012564	40	46
dog_chrUn_JH373622	1	49579	6	323	0.651486	0.00790657	39.7	53.3
dog_chrUn_JH373632	1	25556	2	190	0.743465	0.0117389	40	60
dog_chrUn_AAEX03021719	1	24666	18	459	1.86086	0.0249331	39.4	43.4
dog_chrUn_JH373637	1	24856	6	59	0.237367	0.00474734	39.4	44
dog_chrUn_JH373641	1	33135	1	24	0.072431	0.00072431	40	30
dog_chrUn_JH373642	1	29863	4	319	1.06821	0.0113184	40	39
dog_chrUn_AAEX03021761	1	24163	2	20	0.0827712	0.00165542	40	46
dog_chrUn_JH373644	1	40390	2	19	0.0470413	0.000940827	40	40
dog_chrUn_JH373647	1	29441	2	298	1.01219	0.0101219	39	30
dog_chrUn_AAEX03021800	1	23825	2	156	0.654774	0.0125918	39	60
dog_chrUn_JH373649	1	36336	2	19	0.0522897	0.00104579	40	40
dog_chrUn_JH373650	1	33915	2	300	0.884564	0.00884564	39.9	41.5
dog_chrUn_JH373654	1	33908	4	40	0.117966	0.00235933	39.8	46
dog_chrUn_AAEX03021849	1	23440	2	19	0.081058	0.00162116	39.6	40
dog_chrUn_AAEX03021853	1	23400	2	300	1.28205	0.0128205	39.5	60
dog_chrUn_AAEX03021871	1	23247	2	19	0.081731	0.00163462	40	40
dog_chrUn_JH373668	1	23924	4	38	0.158836	0.00317673	40	40
dog_chrUn_AAEX03021919	1	23069	2	19	0.0823616	0.00164723	40	40
dog_chrUn_JH373670	1	36442	2	19	0.0521376	0.00104275	39.6	40
dog_chrUn_JH373674	1	32829	2	19	0.0578757	0.00115751	40	40
dog_chrUn_JH373676	1	22972	12	116	0.504963	0.0100122	39.7	40
dog_chrUn_JH373677	1	31011	2	20	0.0644932	0.00128986	40	46
dog_chrUn_AAEX03021981	1	22655	2	300	1.32421	0.0132421	39.5	44
dog_chrUn_JH373679	1	23313	2	22	0.0943679	0.00188736	40	58
dog_chrUn_JH373683	1	30594	8	64	0.209191	0.00513173	40	43
dog_chrUn_JH373684	1	22913	2	300	1.3093	0.013093	39.8	50
dog_chrUn_AAEX03022020	1	22331	2	298	1.33447	0.0133447	39.9	60
dog_chrUn_AAEX03022031	1	22218	4	300	1.35026	0.0152129	39.8	39.5
dog_chrUn_AAEX03022044	1	22078	13	141	0.638645	0.0116858	39.4	42
dog_chrUn_AAEX03022060	1	22014	2	19	0.0863087	0.00172617	40	40
dog_chrUn_AAEX03022083	1	21638	2	21	0.0970515	0.00194103	40	46
dog_chrUn_JH373700	1	22168	2	19	0.0857091	0.00171418	40	40
dog_chrUn_JH373704	1	27551	4	319	1.15785	0.0122682	39.5	50
dog_chrUn_AAEX03022122	1	21300	4	319	1.49765	0.0158685	39.8	50
