rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq
dog_chrUn_JH373333,1,82108,3,45,0.0548059,0.000779461,39.8,40.7
dog_chrUn_JH373334,1,87041,6,57,0.0654864,0.00130973,39.9,40
dog_chrUn_AAEX03019548,1,78357,6,60,0.0765726,0.00151869,40,41.3
dog_chrUn_JH373336,1,256406,105,651,0.253894,0.0117275,39.7,43.7
dog_chrUn_AAEX03019560,1,78050,8,78,0.0999359,0.00198591,39.8,41.5
dog_chrUn_JH373338,1,77100,2,21,0.0272374,0.000544747,38.2,48
dog_chrUn_JH373339,1,77130,4,38,0.0492675,0.000985349,40,40
dog_chrUn_JH373340,1,79078,4,38,0.0480538,0.000961076,39.6,40
dog_chrUn_JH373341,1,90550,2,19,0.0209829,0.000419658,40,40
dog_chrUn_JH373342,1,82767,2,23,0.0277889,0.000555777,38.7,48
dog_chrUn_JH373344,1,97802,18,176,0.179955,0.00358888,39.8,40.7
dog_chrUn_JH373345,1,79712,188,1642,2.05992,0.0469691,39.6,40.6
dog_chrUn_JH373346,1,79581,2,19,0.023875,0.000477501,40,40
dog_chrUn_JH373347,1,73720,4,41,0.0556158,0.00111232,39.5,36.5
dog_chrUn_JH373348,1,97799,2,22,0.0224951,0.000449902,40,30
dog_chrUn_JH373349,1,73171,2,19,0.0259666,0.000519331,36.8,40
dog_chrUn_JH373351,1,78935,8,83,0.10515,0.002103,39.7,40.5
dog_chrUn_AAEX03019691,1,68272,46,450,0.659128,0.0130654,39.9,40.8
dog_chrUn_JH373354,1,79297,3,44,0.0554876,0.000807092,40,40.7
dog_chrUn_JH373356,1,80679,4,26,0.0322265,0.0012023,40,38
dog_chrUn_JH373357,1,68834,2,19,0.0276026,0.000552053,40,40
dog_chrUn_JH373358,1,67496,4,38,0.0562996,0.00112599,40,40
dog_chrUn_AAEX03019738,1,66523,2,19,0.0285616,0.000571231,40,40
dog_chrUn_JH373359,1,67057,4,38,0.0566682,0.00113336,39.2,38
dog_chrUn_JH373362,1,84679,2,19,0.0224377,0.000448754,39.2,40
dog_chrUn_AAEX03019763,1,65840,2,19,0.0288578,0.000577157,39.3,40
dog_chrUn_JH373363,1,65696,2,19,0.0289211,0.000578422,40,40
dog_chrUn_JH373364,1,66021,8,40,0.0605868,0.00234774,39.9,41.5
dog_chrUn_JH373368,1,70351,18,167,0.237381,0.0049182,39.9,39.8
dog_chrUn_JH373369,1,64646,2,21,0.0324846,0.000634223,40,46
dog_chrUn_JH373371,1,227674,4,38,0.0166905,0.000333811,40,40
dog_chrUn_JH373372,1,64123,42,385,0.600409,0.0129751,39.9,40.4
dog_chrUn_JH373373,1,61944,4,38,0.0613457,0.00122691,40,40
dog_chrUn_JH373374,1,62414,6,59,0.0945301,0.0018906,40,42.7
dog_chrUn_JH373375,1,61779,7,83,0.13435,0.00226614,40,40.3
dog_chrUn_JH373376,1,90840,7,100,0.110084,0.00151915,39.9,38.6
dog_chrUn_JH373377,1,61194,20,194,0.317025,0.00632415,39.8,41.4
dog_chrUn_JH373378,1,63245,9,102,0.161278,0.00284607,39.9,40.7
dog_chrUn_JH373380,1,88336,3,45,0.0509419,0.000735827,40,42.7
dog_chrUn_JH373382,1,70666,13,135,0.19104,0.00372173,39.2,40.6
dog_chrUn_JH373384,1,59879,2,19,0.0317307,0.000634613,40,40
dog_chrUn_JH373386,1,62805,6,57,0.0907571,0.00181514,39.7,40
dog_chrUn_JH373389,1,84024,10,97,0.115443,0.00230886,40,41.6
dog_chrUn_JH373390,1,58658,2,19,0.0323911,0.000647823,40,40
dog_chrUn_JH373391,1,65402,2,19,0.0290511,0.000581022,39.6,40
dog_chrUn_JH373395,1,54477,2,19,0.0348771,0.000697542,40,40
dog_chrUn_JH373397,1,57210,8,63,0.110121,0.0027268,39.8,40.5
dog_chrUn_JH373398,1,57907,2,19,0.0328112,0.000656225,38.8,40
dog_chrUn_JH373399,1,53093,2,19,0.0357863,0.000715725,39.6,40
dog_chrUn_AAEX03020051,1,52548,4,38,0.0723148,0.0014463,40,40
dog_chrUn_AAEX03020054,1,51964,5,67,0.128935,0.00211685,40,34
dog_chrUn_JH373404,1,50869,2,19,0.0373508,0.000747017,40,40
dog_chrUn_JH373408,1,59752,28,252,0.421743,0.00897041,39.6,40.2
dog_chrUn_JH373409,1,68739,2,19,0.0276408,0.000552816,39.6,40
dog_chrUn_AAEX03020105,1,49027,18,180,0.367145,0.0072817,39.1,40.2
dog_chrUn_JH373412,1,74646,1,24,0.0321518,0.000321518,40,30
dog_chrUn_JH373413,1,48411,1,24,0.0495755,0.000495755,40,30
dog_chrUn_JH373415,1,48436,6,87,0.179618,0.00258073,39.9,37.7
dog_chrUn_AAEX03020161,1,47485,24,243,0.511741,0.0098768,39.5,38.8
dog_chrUn_JH373420,1,57620,2,19,0.0329747,0.000659493,40,40
dog_chrUn_JH373421,1,70154,6,43,0.0612937,0.00191008,40,33.3
dog_chrUn_JH373423,1,48085,2,19,0.0395134,0.000790267,40,40
dog_chrUn_JH373431,1,44571,2,19,0.0426286,0.000852572,40,40
dog_chrUn_JH373432,1,84617,4,33,0.0389993,0.000921801,40,41
dog_chrUn_JH373433,1,51679,4,38,0.0735308,0.00147062,39.8,40
dog_chrUn_AAEX03020335,1,43704,2,19,0.0434743,0.000869486,40,40
dog_chrUn_JH373440,1,44549,4,19,0.0426497,0.00170599,40,40
dog_chrUn_JH373442,1,60428,6,39,0.0645396,0.00188654,39.6,40
dog_chrUn_AAEX03020381,1,42803,4,20,0.0467257,0.00186903,40,44
dog_chrUn_JH373443,1,90666,2,20,0.022059,0.00044118,39.6,42
dog_chrUn_JH373446,1,69503,2,21,0.0302145,0.000575515,39.6,40
dog_chrUn_AAEX03020436,1,41454,4,38,0.0916679,0.00183336,40,40
dog_chrUn_JH373449,1,43681,4,39,0.0892837,0.00176278,40,40
dog_chrUn_AAEX03020482,1,40931,1,25,0.0610784,0.000610784,40,30
dog_chrUn_JH373455,1,41221,1,24,0.0582228,0.000582228,40,30
dog_chrUn_JH373458,1,42743,4,20,0.0467913,0.00180146,40,40
dog_chrUn_AAEX03020497,1,40517,2,19,0.0468939,0.000937878,40,40
dog_chrUn_JH373459,1,40818,2,19,0.0465481,0.000930962,40,40
dog_chrUn_AAEX03020524,1,39716,8,79,0.198912,0.00397825,40,43.1
dog_chrUn_JH373464,1,46145,2,19,0.0411746,0.000823491,40,40
dog_chrUn_JH373465,1,47441,4,39,0.0822074,0.00162307,40,40
dog_chrUn_AAEX03020533,1,39138,2,20,0.0511012,0.00102202,40,46
dog_chrUn_JH373475,1,52308,4,39,0.0745584,0.00149117,39.8,43
dog_chrUn_JH373482,1,36805,4,38,0.103247,0.00206494,39.8,40
dog_chrUn_JH373484,1,37334,2,19,0.0508919,0.00101784,40,40
dog_chrUn_AAEX03020700,1,36424,2,19,0.0521634,0.00104327,39.6,40
dog_chrUn_AAEX03020701,1,36421,2,20,0.0549134,0.00109827,40,42
dog_chrUn_JH373485,1,37117,62,497,1.33901,0.0325457,39.8,41
dog_chrUn_JH373487,1,41256,2,19,0.0460539,0.000921078,40,40
dog_chrUn_JH373490,1,51152,2,19,0.0371442,0.000742884,40,40
dog_chrUn_JH373491,1,35523,5,62,0.174535,0.00281508,40,38
dog_chrUn_JH373495,1,35605,4,38,0.106727,0.00213453,40,40
dog_chrUn_AAEX03020761,1,35130,2,24,0.0683177,0.00136635,40,30
dog_chrUn_JH373507,1,41582,2,19,0.0456928,0.000913857,40,40
dog_chrUn_AAEX03020839,1,33876,2,19,0.0560869,0.00112174,40,40
dog_chrUn_JH373508,1,35992,2,20,0.0555679,0.00111136,40,42
dog_chrUn_JH373510,1,34753,2,20,0.057549,0.00115098,40,46
dog_chrUn_JH373512,1,53447,2,21,0.0392913,0.000785825,39.6,42
dog_chrUn_JH373513,1,42139,2,19,0.0450889,0.000901777,40,40
dog_chrUn_JH373515,1,32878,6,59,0.179451,0.00358903,39.1,42.7
dog_chrUn_AAEX03020896,1,32719,2,21,0.0641829,0.00128366,40,48
dog_chrUn_AAEX03020926,1,31902,2,19,0.0595574,0.00119115,40,40
dog_chrUn_JH373521,1,51290,4,38,0.0740885,0.00148177,40,40
dog_chrUn_AAEX03020959,1,31497,7,90,0.285741,0.00473061,37.7,41.9
dog_chrUn_JH373522,1,32248,1,24,0.0744232,0.000744232,40,30
dog_chrUn_JH373525,1,35503,4,20,0.0563333,0.00225333,39.6,39
dog_chrUn_AAEX03020982,1,31015,4,38,0.122521,0.00245043,39.4,40
dog_chrUn_JH373532,1,42312,2,19,0.0449045,0.00089809,39.6,40
dog_chrUn_JH373534,1,31768,8,77,0.242382,0.00481617,39.9,40
dog_chrUn_JH373535,1,30772,2,19,0.0617444,0.00123489,39.6,36
dog_chrUn_JH373536,1,49508,2,19,0.0383776,0.000767553,40,40
dog_chrUn_AAEX03021070,1,30166,6,63,0.208844,0.00407744,39.5,44.7
dog_chrUn_AAEX03021077,1,30040,2,19,0.063249,0.00126498,39.3,40
dog_chrUn_JH373547,1,29710,2,19,0.0639515,0.00127903,39.6,40
dog_chrUn_AAEX03021139,1,29345,3,44,0.14994,0.00214687,40,36.7
dog_chrUn_JH373548,1,47028,2,19,0.0404015,0.000808029,40,40
dog_chrUn_JH373550,1,29738,2,19,0.0638913,0.00127783,39.6,40
dog_chrUn_JH373551,1,36512,4,38,0.104075,0.00208151,40,40
dog_chrUn_JH373553,1,30345,22,198,0.652496,0.0142363,39.5,41.4
dog_chrUn_AAEX03021187,1,28914,2,20,0.0691706,0.00138341,38,46
dog_chrUn_AAEX03021193,1,28869,8,78,0.270186,0.00533444,39.8,40
dog_chrUn_JH373557,1,28934,1,25,0.0864035,0.000864035,40,33
dog_chrUn_AAEX03021208,1,28793,2,19,0.0659883,0.00131977,40,40
dog_chrUn_JH373562,1,30112,2,19,0.0630978,0.00126196,40,40
dog_chrUn_JH373564,1,33873,1,25,0.0738051,0.000738051,40,36
dog_chrUn_JH373568,1,51377,11,121,0.235514,0.00422368,39.9,40.7
dog_chrUn_AAEX03021281,1,28200,19,192,0.680851,0.0134397,39.8,41
dog_chrUn_JH373572,1,38510,4,39,0.101272,0.00202545,39.8,41
dog_chrUn_AAEX03021317,1,28004,4,38,0.135695,0.0027139,40,40
dog_chrUn_AAEX03021345,1,27800,2,20,0.0719424,0.00143885,40,46
dog_chrUn_AAEX03021372,1,27613,2,19,0.0688082,0.00137616,40,40
dog_chrUn_JH373583,1,27463,13,104,0.378691,0.00924881,39.9,40.2
dog_chrUn_JH373585,1,28005,8,59,0.210677,0.00546331,39.8,40.2
dog_chrUn_JH373588,1,50378,1,24,0.0476398,0.000476398,39.3,30
dog_chrUn_JH373590,1,32600,2,19,0.0582822,0.00116564,38,40
dog_chrUn_AAEX03021437,1,26985,2,25,0.0926441,0.00185288,40,36
dog_chrUn_JH373598,1,28228,2,20,0.0708516,0.00141703,40,43
dog_chrUn_JH373601,1,28772,16,155,0.538718,0.0107744,39.9,42.2
dog_chrUn_JH373603,1,27228,2,21,0.0771265,0.00154253,40,48
dog_chrUn_AAEX03021489,1,26523,4,43,0.162123,0.00324247,40,35
dog_chrUn_JH373607,1,36225,4,39,0.10766,0.00215321,38.7,38
dog_chrUn_JH373608,1,27345,5,45,0.164564,0.00424209,40,35.8
dog_chrUn_AAEX03021540,1,26155,6,57,0.217932,0.00435863,39.9,40
dog_chrUn_JH373611,1,35285,4,24,0.0680176,0.00221057,39.4,43
dog_chrUn_JH373619,1,28790,2,19,0.0659951,0.0013199,39.3,40
dog_chrUn_AAEX03021599,1,25686,2,19,0.0739703,0.00147941,40,40
dog_chrUn_JH373623,1,41962,2,19,0.0452791,0.000905581,39.6,36
dog_chrUn_AAEX03021649,1,25554,2,21,0.0821789,0.00164358,40,42
dog_chrUn_AAEX03021660,1,25472,6,42,0.164887,0.0046718,39.9,42.7
dog_chrUn_JH373634,1,38242,2,20,0.0522985,0.00101982,40,40
dog_chrUn_JH373635,1,27302,2,19,0.069592,0.00139184,40,40
dog_chrUn_AAEX03021719,1,24666,32,283,1.14733,0.0254196,39.7,40.2
dog_chrUn_JH373637,1,24856,4,40,0.160927,0.00321854,39.8,44
dog_chrUn_JH373638,1,33600,2,19,0.0565476,0.00113095,36.2,40
dog_chrUn_JH373644,1,40390,3,46,0.11389,0.00165883,39.3,44
dog_chrUn_JH373645,1,33467,2,20,0.0597604,0.00119521,40,46
dog_chrUn_JH373646,1,36033,2,19,0.0527294,0.00105459,39.2,40
dog_chrUn_AAEX03021790,1,23898,2,19,0.0795046,0.00159009,38.4,40
dog_chrUn_AAEX03021800,1,23825,2,19,0.0797482,0.00159496,39.6,40
dog_chrUn_JH373650,1,33915,3,44,0.129736,0.00185759,40,37.7
dog_chrUn_JH373654,1,33908,2,19,0.056034,0.00112068,40,40
dog_chrUn_JH373655,1,26716,4,39,0.14598,0.0029196,40,43
dog_chrUn_AAEX03021849,1,23440,1,24,0.102389,0.00102389,40,30
dog_chrUn_JH373656,1,24967,6,57,0.228301,0.00456603,39.6,40
dog_chrUn_JH373666,1,35586,2,19,0.0533918,0.00106784,40,40
dog_chrUn_JH373668,1,23924,2,19,0.0794182,0.00158836,40,40
dog_chrUn_AAEX03021919,1,23069,2,19,0.0823616,0.00164723,40,40
dog_chrUn_JH373676,1,22972,9,82,0.356956,0.00774856,39.7,40.2
dog_chrUn_JH373677,1,31011,4,38,0.122537,0.00245074,40,40
dog_chrUn_JH373683,1,30594,6,58,0.18958,0.00379159,39.6,42
dog_chrUn_JH373684,1,22913,2,19,0.0829224,0.00165845,40,40
dog_chrUn_JH373686,1,26767,2,21,0.0784548,0.00153174,40,42
dog_chrUn_AAEX03022044,1,22078,25,249,1.12782,0.0230093,39.8,41.8
dog_chrUn_JH373692,1,28627,2,20,0.0698641,0.00139728,40,46
dog_chrUn_JH373694,1,28155,2,19,0.0674836,0.00134967,40,40
dog_chrUn_JH373702,1,31530,2,19,0.0602601,0.0012052,40,40
dog_chrUn_JH373704,1,27551,3,27,0.0980001,0.00235926,39.1,42.7
dog_chrUn_JH373707,1,24946,2,19,0.0761645,0.00152329,40,40
dog_chrUn_JH373708,1,22065,19,209,0.947201,0.0177657,40,39.9
dog_chrUn_AAEX03022149,1,20926,11,106,0.506547,0.01123,39.4,40.3
dog_chrUn_JH373715,1,21015,2,19,0.0904116,0.00180823,40,40
dog_chrUn_AAEX03022195,1,20502,2,19,0.0926739,0.00185348,40,40
dog_chrUn_AAEX03022203,1,20448,2,19,0.0929186,0.00185837,40,40
dog_chrUn_JH373719,1,26131,2,19,0.0727106,0.00145421,40,40
dog_chrUn_AAEX03022223,1,20120,2,21,0.104374,0.00198807,40,41
dog_chrUn_JH373724,1,36550,2,19,0.0519836,0.00103967,38,40
dog_chrUn_AAEX03022240,1,20017,2,19,0.0949193,0.00189839,39.6,40
dog_chrUn_AAEX03022244,1,19951,2,20,0.100246,0.00200491,40,46
dog_chrUn_JH373727,1,26207,2,22,0.083947,0.00167894,40,36
dog_chrUn_JH373728,1,21446,28,279,1.30094,0.0259256,39.9,40.9
dog_chrUn_AAEX03022299,1,19743,2,19,0.0962366,0.00192473,39.6,40
dog_chrUn_JH373737,1,20650,19,128,0.619855,0.0181598,39.1,40
dog_chrUn_JH373738,1,25652,2,38,0.148137,0.00148137,40,40
dog_chrUn_AAEX03022332,1,19453,2,19,0.0976713,0.00195343,39.2,40
dog_chrUn_AAEX03022357,1,19341,8,79,0.408459,0.00816917,39.8,42.5
dog_chrUn_AAEX03022358,1,19330,2,19,0.0982928,0.00196586,40,40
dog_chrUn_JH373746,1,28455,2,20,0.0702864,0.00140573,40,46
dog_chrUn_AAEX03022381,1,19209,2,21,0.109324,0.00208236,40,36
dog_chrUn_AAEX03022384,1,19177,33,281,1.4653,0.0335819,39.8,40.6
dog_chrUn_AAEX03022391,1,19163,2,19,0.0991494,0.00198299,40,40
dog_chrUn_JH373751,1,19766,2,19,0.0961247,0.00192249,40,40
dog_chrUn_JH373753,1,27374,4,38,0.138818,0.00277636,40,40
dog_chrUn_JH373754,1,37094,6,58,0.15636,0.00312719,39.3,40.7
dog_chrUn_JH373756,1,21618,36,280,1.29522,0.0327967,39.9,41.6
dog_chrUn_AAEX03022441,1,18954,2,20,0.105519,0.00211037,39.2,46
dog_chrUn_JH373775,1,23772,4,38,0.159852,0.00319704,39.1,40
dog_chrUn_JH373776,1,25486,2,25,0.0980931,0.00192262,39.4,33
dog_chrUn_JH373778,1,21006,2,24,0.114253,0.00228506,40,30
dog_chrUn_JH373787,1,30129,2,19,0.0630622,0.00126124,40,40
dog_chrUn_AAEX03022579,1,18280,2,19,0.103939,0.00207877,40,40
dog_chrUn_JH373793,1,28668,2,19,0.066276,0.00132552,40,40
