rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq
dog_chr37,1,30902991,541629,5390341,17.4428,0.345873,39,1.75
dog_chr38,1,23914537,429298,4239275,17.7268,0.354402,38.9,1.77
dog_chr4,1,88276631,1482810,15014617,17.0086,0.335876,39,1.74
dog_chr5,1,88915250,1707340,15749831,17.7133,0.378412,38.8,1.88
dog_chr6,1,77573801,1442915,13505681,17.4101,0.367717,38.8,1.84
dog_chr7,1,80974532,1354147,13690761,16.9075,0.330469,38.9,1.74
dog_chr8,1,74330416,1247318,12486198,16.7982,0.331704,38.9,1.75
dog_chr9,1,61074082,1282390,10937864,17.9092,0.413906,38.8,1.88
dog_chrX,1,123869142,1720411,18159636,14.6603,0.274125,38.9,1.64
dog_chrUn_JH373233,1,2660953,10214,118553,4.45528,0.076579,38.7,1.49
dog_chrUn_JH373234,1,1881673,3159,39127,2.07937,0.033703,39.2,1.04
dog_chrUn_JH373235,1,1415205,3337,39940,2.82221,0.047461,39.1,1.36
dog_chrUn_JH373236,1,1067467,3058,35332,3.30989,0.0566612,38.8,1.17
dog_chrUn_JH373237,1,866315,1743,19594,2.26176,0.0404887,39,1.7
dog_chrUn_JH373238,1,881102,2445,32005,3.63238,0.0563601,38.6,1.09
dog_chrUn_JH373239,1,822601,9166,96709,11.7565,0.221906,39,1.41
dog_chrUn_JH373240,1,741967,1176,15813,2.13123,0.0326066,39.1,1.28
dog_chrUn_JH373241,1,745551,1772,21166,2.83897,0.0474146,38.9,1.2
dog_chrUn_JH373242,1,602611,2453,25592,4.24685,0.0836095,38.9,1.72
dog_chrUn_JH373243,1,573630,25701,152728,26.6248,0.876581,38.8,2.14
dog_chrUn_JH373244,1,666183,1083,14229,2.1359,0.0332581,39.1,1.13
dog_chrUn_JH373245,1,557017,1909,22481,4.03596,0.0679764,38.7,1.04
dog_chrUn_JH373246,1,510604,867,10581,2.07225,0.0341733,39.1,1.16
dog_chrUn_JH373247,1,497093,1504,19483,3.91939,0.0599304,38.8,0.784
dog_chrUn_JH373248,1,492630,1365,17861,3.62564,0.0560644,38.5,1.35
dog_chrUn_JH373249,1,577062,2180,23773,4.11966,0.0748845,38,1.27
dog_chrUn_JH373250,1,561270,1630,19903,3.54607,0.0584318,38.6,1.24
dog_chrUn_JH373251,1,407330,691,10231,2.51172,0.0366411,39.1,1.49
dog_chrUn_AAEX03018827,1,405216,751,9150,2.25805,0.0387349,39.1,1.56
dog_chrUn_JH373252,1,508668,1074,14271,2.80556,0.0431519,38.6,1.27
dog_chrUn_JH373253,1,540093,1148,16285,3.01522,0.0441572,38.8,0.989
dog_chrUn_JH373254,1,448434,2804,35144,7.83705,0.124016,38.8,1.14
dog_chrUn_JH373255,1,377800,1065,13609,3.60217,0.0562282,38.5,1.07
dog_chrUn_JH373256,1,384880,1215,14758,3.83444,0.0643084,38.7,1.23
dog_chrUn_JH373257,1,367143,615,8044,2.19097,0.0339759,38.8,1.25
dog_chrUn_JH373258,1,399987,882,11914,2.9786,0.045354,38.6,1.47
dog_chrUn_JH373259,1,376204,602,7317,1.94496,0.0311214,38.7,0.993
dog_chrUn_JH373260,1,416178,700,8769,2.10703,0.0348889,38.9,1.8
dog_chrUn_JH373261,1,365470,1212,14979,4.09856,0.067275,38.8,1.5
dog_chrUn_JH373262,1,322752,599,6771,2.0979,0.038621,39,2
dog_chrUn_JH373263,1,320591,535,6502,2.02813,0.0333041,39.1,0.744
dog_chrUn_JH373264,1,310270,1241,14098,4.54378,0.0792117,38.8,1.37
dog_chrUn_JH373265,1,433650,761,11157,2.57281,0.0373688,38.9,0.654
dog_chrUn_JH373266,1,273228,547,7032,2.57367,0.0400545,39.1,1.12
dog_chrUn_JH373267,1,281659,476,5849,2.07662,0.0330044,38.8,0.945
dog_chrUn_JH373268,1,320442,872,10281,3.20838,0.0541284,38.7,1.05
dog_chrUn_JH373269,1,265648,547,6854,2.58011,0.0408962,39.1,1.17
dog_chrUn_JH373270,1,241365,392,4785,1.98247,0.031993,39.1,0.459
dog_chrUn_JH373271,1,234529,443,5423,2.31229,0.0390954,38.9,1.03
dog_chrUn_JH373272,1,252720,848,10277,4.06656,0.065812,38.8,0.811
dog_chrUn_JH373273,1,254975,887,10010,3.92588,0.0686773,39,1.78
dog_chrUn_JH373274,1,226053,403,4695,2.07695,0.0346954,39.1,0.658
dog_chrUn_JH373275,1,223744,345,3848,1.71982,0.0301863,39.2,0.98
dog_chrUn_JH373276,1,227140,441,5303,2.33468,0.0376288,39,0.678
dog_chrUn_JH373277,1,219672,406,4923,2.24107,0.0370962,39,0.771
dog_chrUn_AAEX03019065,1,214597,331,4344,2.02426,0.0300284,39.2,2.08
dog_chrUn_JH373278,1,386314,6903,48495,12.5533,0.351082,38.9,1.89
dog_chrUn_JH373279,1,204342,404,5192,2.54084,0.0397911,39.2,1.7
dog_chrUn_AAEX03019090,1,201724,524,5922,2.93569,0.0514961,38.9,0.96
dog_chrUn_JH373280,1,216332,593,6921,3.19925,0.0564225,39,0.953
dog_chrUn_AAEX03019097,1,200877,392,4874,2.42636,0.0378042,38.6,1.28
dog_chrUn_JH373281,1,310654,382,5118,1.64749,0.0238883,39.3,0.775
dog_chrUn_JH373282,1,200932,834,8791,4.37511,0.0820128,38.9,1.76
dog_chrUn_JH373283,1,201410,288,4264,2.11707,0.0293431,38.9,1.03
dog_chrUn_JH373284,1,292533,508,7420,2.53647,0.0358489,38.7,1.17
dog_chrUn_JH373285,1,192561,547,6794,3.52823,0.0583088,38.7,1.35
dog_chrUn_JH373286,1,210134,509,5768,2.74492,0.0508771,38.6,0.933
dog_chrUn_JH373287,1,197844,514,6284,3.17624,0.0511666,38.8,1.21
dog_chrUn_JH373288,1,196813,553,6872,3.49164,0.0553215,38.8,0.864
dog_chrUn_JH373289,1,180359,335,4011,2.2239,0.0361945,39,1.06
dog_chrUn_JH373290,1,210247,833,12974,6.17084,0.0802247,38.7,0.519
dog_chrUn_JH373291,1,177735,1123,15113,8.50311,0.125361,39.1,0.429
dog_chrUn_JH373292,1,172100,514,6670,3.87565,0.0612377,38.8,1.37
dog_chrUn_JH373293,1,166866,406,4614,2.76509,0.0492551,38.8,1.11
dog_chrUn_JH373294,1,164926,300,3683,2.23312,0.0353492,39.4,0.827
dog_chrUn_JH373295,1,157598,491,5774,3.66375,0.0613396,38.8,0.674
dog_chrUn_JH373296,1,143980,7055,42799,29.7257,0.959814,38.8,2.2
dog_chrUn_JH373297,1,141074,2989,27648,19.5982,0.416087,38.7,1.5
dog_chrUn_AAEX03019222,1,139526,222,2636,1.88925,0.0310336,39,1.82
dog_chrUn_JH373298,1,142260,740,9613,6.75735,0.105138,38.6,0.901
dog_chrUn_AAEX03019231,1,138160,187,2308,1.67053,0.0263463,39.3,1.76
dog_chrUn_JH373299,1,142296,361,4391,3.08582,0.04965,38.6,0.526
dog_chrUn_JH373300,1,133119,567,6596,4.95497,0.08551,38.7,1.21
dog_chrUn_AAEX03019240,1,129748,503,5241,4.03937,0.0762324,38.5,0.968
dog_chrUn_AAEX03019241,1,125962,147,1864,1.47981,0.0227926,39,0.932
dog_chrUn_JH373301,1,127429,1404,16686,13.0944,0.216991,39,1.01
dog_chrUn_JH373302,1,128261,227,2518,1.96318,0.0364647,39.3,1.07
dog_chrUn_JH373303,1,131872,1122,13225,10.0287,0.168815,39,1.33
dog_chrUn_JH373304,1,133432,1218,8827,6.61535,0.180609,38.6,1.31
dog_chrUn_JH373305,1,119670,146,2222,1.85677,0.0259296,39,0.795
dog_chrUn_JH373306,1,144750,737,9213,6.36477,0.0994611,38.9,0.611
dog_chrUn_JH373307,1,120779,319,4067,3.36731,0.0517557,38.6,0.495
dog_chrUn_AAEX03019307,1,115952,932,11137,9.60484,0.160101,38.9,0.858
dog_chrUn_JH373308,1,118237,3106,25975,21.9686,0.512792,38.8,0.0338
dog_chrUn_JH373309,1,111908,192,2643,2.36176,0.0335186,38.6,0.63
dog_chrUn_JH373310,1,117332,131,1509,1.28609,0.0215713,39.1,0.977
dog_chrUn_JH373311,1,111759,3472,26208,23.4505,0.607888,38.7,2.08
dog_chrUn_JH373312,1,108801,198,2416,2.22057,0.0378857,39,1.51
dog_chrUn_JH373313,1,112014,237,3256,2.90678,0.0417269,38.4,1.1
dog_chrUn_AAEX03019339,1,106428,485,3686,3.46337,0.0910381,39,3.33
dog_chrUn_AAEX03019340,1,104912,183,2102,2.00358,0.0339999,39.2,0.596
dog_chrUn_AAEX03019341,1,104646,200,2360,2.25522,0.0397626,38.9,1.81
dog_chrUn_JH373314,1,103248,214,2598,2.51627,0.0401945,39.1,0.78
dog_chrUn_JH373315,1,129482,256,3455,2.66832,0.0388703,38.3,0.449
dog_chrUn_JH373316,1,118473,2796,21272,17.9551,0.46224,38.8,1.47
dog_chrUn_JH373317,1,99993,177,2462,2.46217,0.0371426,39.1,0.938
dog_chrUn_JH373318,1,109585,344,3779,3.44846,0.0618698,38.6,0.541
dog_chrUn_JH373319,1,124049,1185,12070,9.73003,0.187619,38.7,1.01
dog_chrUn_JH373320,1,99658,167,2414,2.42228,0.0367657,39.2,1.89
dog_chrUn_JH373321,1,101741,2002,17316,17.0197,0.39174,39.1,2.06
dog_chrUn_JH373322,1,97365,203,1751,1.79839,0.0404457,38.8,0.921
dog_chrUn_JH373323,1,94395,259,2280,2.41538,0.0533821,39.1,1.31
dog_chrUn_JH373324,1,102992,989,9274,9.00458,0.189801,39,0.385
dog_chrUn_JH373325,1,95509,391,4590,4.80583,0.0833953,39.2,1.53
dog_chrUn_JH373326,1,92047,148,1859,2.01962,0.0321683,39.1,1.17
dog_chrUn_AAEX03019443,1,87753,147,2199,2.5059,0.0386312,39.1,0.789
dog_chrUn_JH373327,1,96536,243,3669,3.80065,0.0496809,39,0.654
dog_chrUn_JH373328,1,86544,144,1726,1.99436,0.0325268,39.4,0.812
dog_chrUn_JH373329,1,85476,2853,18947,22.1665,0.652066,38.8,2.14
dog_chrUn_JH373330,1,110512,500,5374,4.86282,0.091809,39,0.596
dog_chrUn_AAEX03019490,1,83291,220,2344,2.81423,0.0515182,38.7,1.78
dog_chrUn_AAEX03019491,1,82459,811,9604,11.647,0.192956,38.9,1.58
dog_chrUn_AAEX03019492,1,81605,103,1205,1.47663,0.0246431,38.5,1.62
dog_chrUn_JH373331,1,82380,307,2931,3.5579,0.0763535,38.9,0.954
dog_chrUn_JH373332,1,102198,528,7212,7.05689,0.101979,39.3,0.377
dog_chrUn_JH373333,1,82108,266,3301,4.02031,0.0634043,38.7,0.981
dog_chrUn_JH373334,1,87041,176,2782,3.19619,0.0461162,37.8,1.24
dog_chrUn_AAEX03019535,1,79722,111,1688,2.11736,0.0273199,39.2,0.928
dog_chrUn_JH373335,1,230124,886,11950,5.19285,0.076172,38.9,0.676
dog_chrUn_AAEX03019548,1,78357,218,2815,3.59253,0.0542772,38.6,0.991
dog_chrUn_JH373336,1,256406,2874,19628,7.65505,0.22512,38.8,2.78
dog_chrUn_AAEX03019560,1,78050,104,1367,1.75144,0.0262652,39.6,1.41
dog_chrUn_JH373337,1,81930,126,1939,2.36665,0.0330282,38.9,2.06
dog_chrUn_JH373338,1,77100,241,2695,3.49546,0.0627497,38.9,1.36
dog_chrUn_JH373339,1,77130,243,2778,3.60171,0.061351,38.5,2.02
dog_chrUn_JH373340,1,79078,443,6415,8.11224,0.118604,38.6,1.45
dog_chrUn_JH373341,1,90550,338,5611,6.19658,0.0777692,39.1,0.456
dog_chrUn_JH373342,1,82767,235,2900,3.50381,0.0553481,38.6,1.19
dog_chrUn_JH373343,1,89070,500,6922,7.77142,0.112653,38.2,0.166
dog_chrUn_JH373344,1,97802,1067,11872,12.1388,0.216478,38.8,1.84
dog_chrUn_JH373345,1,79712,6306,28933,36.2969,1.54921,38.8,2.4
dog_chrUn_JH373346,1,79581,113,1562,1.96278,0.0276071,38.8,1.78
dog_chrUn_JH373347,1,73720,199,2236,3.0331,0.0529707,38.5,1.3
dog_chrUn_JH373348,1,97799,217,2998,3.06547,0.0436201,38.9,1.31
dog_chrUn_JH373349,1,73171,164,2371,3.24035,0.0438972,38.7,0.896
dog_chrUn_JH373350,1,104732,228,2885,2.75465,0.0425467,38.8,1.26
dog_chrUn_JH373351,1,78935,2490,16546,20.9616,0.620688,39,0.0655
dog_chrUn_JH373352,1,72992,216,2503,3.42914,0.0574584,38.8,1.05
dog_chrUn_AAEX03019681,1,68721,152,2133,3.10385,0.0433346,38.9,1.52
dog_chrUn_JH373353,1,73611,53,1043,1.41691,0.0174974,38.8,0.415
dog_chrUn_AAEX03019691,1,68272,2101,16767,24.5591,0.605212,38.7,2.12
dog_chrUn_JH373354,1,79297,272,3059,3.85765,0.0674048,38.8,0.471
dog_chrUn_JH373355,1,84443,63,810,0.959227,0.0143766,39.1,0.667
dog_chrUn_JH373356,1,80679,238,3531,4.3766,0.0592224,39.1,0.244
dog_chrUn_JH373357,1,68834,107,1548,2.24889,0.0339077,39.1,1.8
dog_chrUn_JH373358,1,67496,866,10839,16.0587,0.256712,39.2,1.21
dog_chrUn_AAEX03019738,1,66523,127,1230,1.84898,0.0369496,38.7,1.7
dog_chrUn_JH373359,1,67057,225,2662,3.96976,0.0656307,38.8,1.39
dog_chrUn_JH373360,1,66195,118,1452,2.19352,0.0345797,39.2,1.53
dog_chrUn_JH373361,1,87584,52,984,1.12349,0.0145917,39.5,1.42
dog_chrUn_JH373362,1,84679,425,6375,7.52843,0.0990682,38.8,0.0612
dog_chrUn_AAEX03019763,1,65840,131,1937,2.94198,0.0424666,39.4,1.17
dog_chrUn_JH373363,1,65696,282,3673,5.5909,0.085165,39.4,1.06
dog_chrUn_JH373364,1,66021,162,1933,2.92786,0.0475909,38.8,1.32
dog_chrUn_JH373365,1,67300,72,1398,2.07727,0.0245914,38.9,0.806
dog_chrUn_JH373366,1,88153,294,4183,4.74516,0.0685172,38.8,0.245
dog_chrUn_JH373367,1,92437,66,1409,1.52428,0.0168439,38.8,1.12
dog_chrUn_JH373368,1,70351,1101,9113,12.9536,0.307501,39,1.99
dog_chrUn_JH373369,1,64646,127,1548,2.39458,0.0424311,39.1,1.09
dog_chrUn_JH373370,1,69126,315,4088,5.91384,0.0902555,39.1,1.23
dog_chrUn_JH373371,1,227674,303,4259,1.87066,0.0258044,39.3,0.228
dog_chrUn_JH373372,1,64123,2297,15373,23.9742,0.69925,38.7,1.49
dog_chrUn_JH373373,1,61944,546,6475,10.453,0.174868,39,1.48
dog_chrUn_JH373374,1,62414,100,1119,1.79287,0.0311308,39.3,1.31
dog_chrUn_JH373375,1,61779,502,5197,8.41224,0.161948,39,1.87
dog_chrUn_JH373376,1,90840,491,3836,4.22281,0.105779,39,0.955
dog_chrUn_JH373377,1,61194,996,9201,15.0358,0.321829,38.4,1.07
dog_chrUn_JH373378,1,63245,1365,11147,17.6251,0.422421,38.8,0.273
dog_chrUn_JH373379,1,60975,121,1523,2.49774,0.0384584,39.1,0.471
dog_chrUn_JH373380,1,88336,271,3705,4.19421,0.0602699,39.4,0.251
dog_chrUn_JH373381,1,62896,458,6724,10.6907,0.14357,39.1,0.0131
dog_chrUn_AAEX03019872,1,60346,71,1003,1.66208,0.0227687,39,0.887
dog_chrUn_JH373382,1,70666,2415,16444,23.27,0.669318,38.8,0.406
dog_chrUn_JH373383,1,71007,138,2261,3.18419,0.038799,37.4,0.326
dog_chrUn_JH373384,1,59879,133,1609,2.68709,0.0430368,38.9,0.586
dog_chrUn_AAEX03019893,1,59817,103,1612,2.69489,0.0420449,38.2,1.63
dog_chrUn_JH373385,1,66981,380,5332,7.96047,0.11136,38.8,0.813
dog_chrUn_JH373386,1,62805,190,2241,3.56819,0.0599475,38.4,1.73
dog_chrUn_JH373387,1,68857,220,3354,4.87096,0.0632035,38.3,0.336
dog_chrUn_JH373388,1,58149,66,1013,1.74208,0.0219264,38.6,0.364
dog_chrUn_JH373389,1,84024,900,9033,10.7505,0.212308,39,0.98
dog_chrUn_JH373390,1,58658,36,535,0.912067,0.0119165,38.6,1
dog_chrUn_JH373391,1,65402,35,403,0.616189,0.0103667,39,0.486
dog_chrUn_JH373392,1,56534,1237,10971,19.406,0.427849,38.9,0.017
dog_chrUn_JH373393,1,59023,195,2086,3.53422,0.0691934,39.5,1.52
dog_chrUn_JH373394,1,89903,239,3090,3.43704,0.0523008,39.3,0.427
dog_chrUn_JH373395,1,54477,69,1061,1.94761,0.0295538,39.3,1.78
dog_chrUn_AAEX03019987,1,54307,980,9438,17.379,0.352312,39.1,0.123
dog_chrUn_JH373396,1,69310,49,631,0.910403,0.0136633,39.8,0.429
dog_chrUn_JH373397,1,57210,241,2294,4.00979,0.0823283,39.1,1.16
dog_chrUn_JH373398,1,57907,382,5462,9.43237,0.129898,39.3,0.215
dog_chrUn_JH373399,1,53093,85,1037,1.95318,0.0309834,38.7,0.965
dog_chrUn_JH373400,1,67358,342,3877,5.75581,0.0998248,39.1,0.19
dog_chrUn_JH373401,1,54660,201,2693,4.92682,0.0723564,38.7,0.224
dog_chrUn_AAEX03020051,1,52548,70,1099,2.09142,0.0259382,39.2,0.343
dog_chrUn_JH373402,1,52637,101,1321,2.50964,0.0375401,39.3,1.89
dog_chrUn_AAEX03020054,1,51964,363,4940,9.50658,0.147237,38.9,1.79
dog_chrUn_AAEX03020055,1,51648,275,3901,7.55305,0.130983,38.9,0.0218
dog_chrUn_AAEX03020056,1,51582,60,1046,2.02784,0.0276647,39.3,0.4
dog_chrUn_JH373403,1,52288,83,1832,3.50367,0.046416,38.3,0.542
dog_chrUn_AAEX03020060,1,50462,119,1998,3.95942,0.0566169,39.3,2.51
dog_chrUn_JH373404,1,50869,222,2965,5.8287,0.0872044,37.7,0.239
dog_chrUn_JH373405,1,53506,174,2380,4.4481,0.064404,39.2,1.07
dog_chrUn_AAEX03020068,1,50005,76,975,1.94981,0.029557,38.7,0.789
dog_chrUn_JH373406,1,84691,424,6320,7.46242,0.0988299,38.8,0.0637
dog_chrUn_JH373407,1,63256,195,2819,4.45649,0.0610851,38.8,0.164
dog_chrUn_JH373408,1,59752,1282,10250,17.1542,0.419618,38.8,1.29
dog_chrUn_JH373409,1,68739,221,3051,4.43853,0.0638939,39,0.285
dog_chrUn_AAEX03020105,1,49027,856,6833,13.9372,0.344606,38.9,2.5
dog_chrUn_JH373410,1,49032,121,1198,2.4433,0.0480299,39.2,1.88
dog_chrUn_JH373411,1,57792,44,728,1.25969,0.015054,37.9,0.977
dog_chrUn_JH373412,1,74646,191,3219,4.31235,0.053948,39.1,0.194
dog_chrUn_JH373413,1,48411,81,1103,2.27841,0.0325752,39.3,1.17
dog_chrUn_AAEX03020144,1,48200,350,5417,11.2386,0.143734,39.2,0
dog_chrUn_JH373414,1,75626,189,2792,3.69185,0.0490175,39,0.587
dog_chrUn_JH373415,1,48436,487,4467,9.22248,0.197849,38.4,2.53
dog_chrUn_AAEX03020161,1,47485,1327,10472,22.0533,0.551395,38.9,1.43
dog_chrUn_JH373416,1,52731,95,1639,3.10823,0.040242,38.1,0.516
dog_chrUn_JH373417,1,52367,118,1648,3.14702,0.0440736,39.1,1.36
dog_chrUn_AAEX03020170,1,46689,84,1249,2.67515,0.0406734,38.6,2.3
dog_chrUn_JH373418,1,53681,724,7060,13.1518,0.264339,39,0.663
dog_chrUn_JH373419,1,73441,296,3999,5.44519,0.0799281,39.2,0.527
dog_chrUn_JH373420,1,57620,121,1582,2.74557,0.0413745,38.3,0.603
dog_chrUn_JH373421,1,70154,190,2581,3.67905,0.0567608,38.4,1.18
dog_chrUn_JH373422,1,67100,155,2712,4.04173,0.0492548,39,0.594
dog_chrUn_JH373423,1,48085,239,2882,5.99355,0.0986794,39.1,1.73
dog_chrUn_JH373424,1,63970,124,2064,3.22651,0.0419415,38.5,0.476
dog_chrUn_AAEX03020242,1,45242,163,1892,4.18195,0.0711949,38.7,1.25
dog_chrUn_JH373425,1,58859,433,4377,7.43642,0.145755,38.8,0.314
dog_chrUn_AAEX03020251,1,45065,377,4664,10.3495,0.164296,38.6,0.0318
dog_chrUn_JH373426,1,46098,626,5694,12.3519,0.265543,38.9,0.581
dog_chrUn_JH373427,1,70370,353,4734,6.7273,0.0983516,38.6,0.187
dog_chrUn_JH373428,1,46044,1208,9157,19.8875,0.523586,38.6,0.0141
dog_chrUn_JH373429,1,45518,185,2619,5.75377,0.0800343,38.8,0.605
dog_chrUn_JH373430,1,47960,95,1261,2.62927,0.0388657,38.4,1.39
dog_chrUn_JH373431,1,44571,215,2158,4.84171,0.0940298,38.9,2.01
dog_chrUn_JH373432,1,84617,180,2562,3.02776,0.0418119,38.7,0.25
dog_chrUn_JH373433,1,51679,726,7019,13.5819,0.272935,39,0.504
dog_chrUn_JH373434,1,48264,329,4170,8.63998,0.133806,38.9,0.0729
dog_chrUn_JH373435,1,50939,89,1552,3.04678,0.0394786,38.3,1.22
dog_chrUn_JH373436,1,72756,226,3254,4.47248,0.0613558,39.1,0.243
dog_chrUn_JH373437,1,44216,522,5823,13.1694,0.230414,38.8,0.0728
dog_chrUn_AAEX03020335,1,43704,717,7876,18.0212,0.323083,39.1,1.36
dog_chrUn_JH373438,1,55991,227,2910,5.19726,0.0803522,39,0.595
dog_chrUn_JH373439,1,54329,231,2957,5.44277,0.0832152,38.9,0.195
dog_chrUn_JH373440,1,44549,158,1696,3.80704,0.0701699,38.6,0.848
dog_chrUn_JH373441,1,44306,31,404,0.91184,0.0137002,39.5,1.77
dog_chrUn_JH373442,1,60428,316,3855,6.37949,0.103065,39,0.231
dog_chrUn_AAEX03020381,1,42803,93,791,1.848,0.0420999,39.3,1.51
dog_chrUn_JH373443,1,90666,169,2361,2.60406,0.0392209,38.2,1.26
dog_chrUn_AAEX03020403,1,42461,112,1673,3.94009,0.0522362,39.1,0.455
dog_chrUn_JH373444,1,46059,90,1241,2.69437,0.0380165,39,0.644
dog_chrUn_JH373445,1,58391,101,1363,2.33426,0.0339093,38.4,0.921
dog_chrUn_JH373446,1,69503,253,3473,4.99691,0.0714214,38.8,0.368
dog_chrUn_AAEX03020427,1,41842,87,1136,2.71498,0.0466278,38.9,1.89
dog_chrUn_JH373447,1,43189,37,560,1.29663,0.0165088,38.7,0.568
dog_chrUn_JH373448,1,42168,91,1121,2.65841,0.0483542,39.2,1.87
dog_chrUn_AAEX03020436,1,41454,49,728,1.75616,0.0227964,38.4,1
dog_chrUn_JH373449,1,43681,371,4391,10.0524,0.168197,39,1.23
dog_chrUn_JH373450,1,57311,320,2873,5.013,0.109368,38.4,0.275
dog_chrUn_JH373451,1,68304,263,3542,5.18564,0.075325,39.2,0.0684
dog_chrUn_JH373452,1,57240,92,1453,2.53843,0.0320056,37.4,0.5
dog_chrUn_JH373453,1,42861,115,1484,3.46236,0.0529852,38.2,0.47
dog_chrUn_JH373454,1,43424,52,747,1.72025,0.0233051,39.1,0.462
dog_chrUn_AAEX03020482,1,40931,504,5803,14.1775,0.243996,39,1.46
dog_chrUn_JH373455,1,41221,64,797,1.93348,0.0304214,39,1.48
dog_chrUn_JH373456,1,41006,1524,11232,27.3911,0.725284,38.7,0.0289
dog_chrUn_AAEX03020487,1,40763,46,706,1.73196,0.0218335,38.9,0.913
dog_chrUn_JH373457,1,46509,333,4663,10.026,0.144015,38.8,0.661
dog_chrUn_JH373458,1,42743,26,711,1.66343,0.0178509,39.1,0.692
dog_chrUn_AAEX03020497,1,40517,52,681,1.68078,0.0249278,38.9,0.462
dog_chrUn_JH373459,1,40818,227,2898,7.09981,0.110686,38.9,1.44
dog_chrUn_JH373460,1,45697,94,1217,2.66319,0.0399589,37.8,0.745
dog_chrUn_JH373461,1,46980,281,3484,7.41592,0.118263,38.8,0.139
dog_chrUn_JH373462,1,42806,21,305,0.712517,0.0095781,39.5,1.05
dog_chrUn_JH373463,1,44573,150,2079,4.66426,0.0657349,39,0.713
dog_chrUn_AAEX03020524,1,39716,233,3276,8.24856,0.121966,38.2,2.16
dog_chrUn_AAEX03020525,1,39345,397,4525,11.5008,0.196467,38.8,0.0302
dog_chrUn_JH373464,1,46145,103,1029,2.22993,0.0431249,38.9,0.524
dog_chrUn_JH373465,1,47441,245,3387,7.13939,0.102253,39.4,0.58
dog_chrUn_AAEX03020533,1,39138,89,1243,3.17594,0.0449691,38.3,1.75
dog_chrUn_JH373466,1,40677,92,1016,2.49773,0.0440052,39.5,1.43
dog_chrUn_JH373467,1,64983,298,4395,6.76331,0.0893464,39.4,0.624
dog_chrUn_JH373468,1,51094,101,1393,2.72635,0.0382628,39.1,0.475
dog_chrUn_AAEX03020568,1,38580,188,2914,7.55314,0.0961379,39.5,0.016
dog_chrUn_JH373469,1,40054,94,1288,3.21566,0.0530534,39.1,1.67
dog_chrUn_JH373470,1,39199,637,5884,15.0106,0.318809,38.1,0.234
dog_chrUn_AAEX03020574,1,38084,84,984,2.58376,0.0429839,38.8,1.3
dog_chrUn_JH373471,1,41432,299,3812,9.20062,0.141919,39.1,1.36
dog_chrUn_JH373472,1,45027,97,1703,3.78218,0.0421969,39,0.103
dog_chrUn_AAEX03020588,1,37707,52,735,1.94924,0.026759,39,0.75
dog_chrUn_JH373473,1,59547,73,683,1.14699,0.0243841,38.2,0.205
dog_chrUn_JH373474,1,58434,56,1101,1.88418,0.0231543,38.9,2.68
dog_chrUn_AAEX03020610,1,37389,48,569,1.52184,0.0249539,38.9,0.938
dog_chrUn_JH373475,1,52308,398,4817,9.20892,0.14818,38.5,0.126
