rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq
dog_chrUn_JH373338,1,77100,2,24,0.0311284,0.000622568,40,30
dog_chrUn_JH373340,1,79078,1,24,0.0303498,0.000303498,40,30
dog_chrUn_JH373342,1,82767,6,57,0.068868,0.00137736,39.9,40
dog_chrUn_JH373344,1,97802,10,95,0.097135,0.0019427,39.1,40
dog_chrUn_JH373345,1,79712,94,975,1.22315,0.0236727,39.5,41.3
dog_chrUn_JH373347,1,73720,2,20,0.0271297,0.000542594,40,46
dog_chrUn_JH373350,1,104732,2,19,0.0181415,0.000362831,39.6,40
dog_chrUn_JH373351,1,78935,1,25,0.0316716,0.000316716,40,36
dog_chrUn_AAEX03019691,1,68272,16,154,0.225568,0.00451137,38.3,41.5
dog_chrUn_JH373356,1,80679,2,19,0.0235501,0.000471002,40,40
dog_chrUn_JH373366,1,88153,2,21,0.0238222,0.0004651,40,46
dog_chrUn_JH373368,1,70351,2,19,0.0270074,0.000540149,39.6,40
dog_chrUn_JH373369,1,64646,1,24,0.0371253,0.000371253,40,30
dog_chrUn_JH373370,1,69126,1,25,0.0361658,0.000361658,40,30
dog_chrUn_JH373371,1,227674,2,20,0.00878449,0.00017569,40,46
dog_chrUn_JH373372,1,64123,14,137,0.213652,0.00424185,39.6,41.6
dog_chrUn_JH373374,1,62414,2,19,0.0304419,0.000608838,40,40
dog_chrUn_JH373375,1,61779,5,64,0.103595,0.00166723,39.4,41.6
dog_chrUn_JH373377,1,61194,7,99,0.161781,0.00258195,39.5,42.4
dog_chrUn_JH373382,1,70666,10,78,0.110378,0.00273116,39.5,40.9
dog_chrUn_JH373388,1,58149,1,24,0.0412733,0.000412733,40,30
dog_chrUn_JH373389,1,84024,4,38,0.0452252,0.000904503,36.5,40
dog_chrUn_JH373393,1,59023,2,19,0.0321908,0.000643817,29.6,40
dog_chrUn_JH373394,1,89903,6,39,0.0433801,0.00131253,40,44
dog_chrUn_JH373396,1,69310,2,21,0.0302987,0.000605973,39.6,48
dog_chrUn_JH373399,1,53093,2,19,0.0357863,0.000715725,39.3,40
dog_chrUn_AAEX03020054,1,51964,2,20,0.0384882,0.000769764,39.6,46
dog_chrUn_AAEX03020056,1,51582,4,39,0.0756078,0.00151216,40,43
dog_chrUn_JH373408,1,59752,9,102,0.170706,0.00301245,38.8,41.6
dog_chrUn_AAEX03020105,1,49027,10,101,0.206009,0.00412018,39.9,39.2
dog_chrUn_JH373413,1,48411,2,19,0.0392473,0.000784946,39.2,40
dog_chrUn_AAEX03020161,1,47485,7,84,0.176898,0.00303254,39.8,43.7
dog_chrUn_JH373418,1,53681,2,19,0.0353943,0.000707885,40,40
dog_chrUn_JH373421,1,70154,6,24,0.0342105,0.00205263,40,30
dog_chrUn_JH373423,1,48085,2,19,0.0395134,0.000790267,40,40
dog_chrUn_JH373426,1,46098,2,19,0.0412165,0.000824331,38.4,40
dog_chrUn_JH373430,1,47960,2,19,0.0396163,0.000792327,39.2,40
dog_chrUn_JH373435,1,50939,2,20,0.0392626,0.000785253,38.8,46
dog_chrUn_AAEX03020335,1,43704,5,62,0.141863,0.00228812,40,38
dog_chrUn_JH373440,1,44549,1,24,0.0538733,0.000538733,39.3,30
dog_chrUn_JH373441,1,44306,1,24,0.0541687,0.000541687,40,30
dog_chrUn_JH373442,1,60428,2,24,0.0397167,0.000794334,40,30
dog_chrUn_JH373450,1,57311,2,20,0.0348973,0.000697946,39.6,46
dog_chrUn_AAEX03020482,1,40931,1,25,0.0610784,0.000610784,40,30
dog_chrUn_JH373457,1,46509,2,20,0.0430024,0.000838547,39.6,40
dog_chrUn_AAEX03020524,1,39716,2,20,0.0503575,0.00100715,40,46
dog_chrUn_JH373464,1,46145,2,19,0.0411746,0.000823491,40,40
dog_chrUn_JH373467,1,64983,2,20,0.0307773,0.000615546,40,46
dog_chrUn_JH373468,1,51094,2,19,0.0371864,0.000743727,40,40
dog_chrUn_AAEX03020574,1,38084,2,19,0.0498897,0.000997794,39.6,40
dog_chrUn_JH373471,1,41432,2,20,0.0482719,0.000965437,40,44.5
dog_chrUn_JH373474,1,58434,2,19,0.0325153,0.000650306,39.6,40
dog_chrUn_JH373479,1,50023,2,19,0.0379825,0.000759651,40,40
dog_chrUn_AAEX03020701,1,36421,2,19,0.0521677,0.00104335,38.4,40
dog_chrUn_JH373485,1,37117,26,310,0.835197,0.0142522,39.8,38.9
dog_chrUn_JH373486,1,38643,3,25,0.0646948,0.00194084,39.8,36
dog_chrUn_JH373491,1,35523,4,38,0.106973,0.00213946,40,40
dog_chrUn_AAEX03020760,1,35343,2,19,0.0537589,0.00107518,39.6,40
dog_chrUn_AAEX03020761,1,35130,2,19,0.0540848,0.0010817,40,40
dog_chrUn_JH373499,1,37626,2,19,0.050497,0.00100994,39.6,40
dog_chrUn_AAEX03020839,1,33876,2,19,0.0560869,0.00112174,38.7,40
dog_chrUn_JH373510,1,34753,4,40,0.115098,0.00230196,39.5,44
dog_chrUn_JH373511,1,33563,1,24,0.0715073,0.000715073,40,30
dog_chrUn_AAEX03020926,1,31902,3,49,0.153595,0.00228826,40,50
dog_chrUn_JH373522,1,32248,1,25,0.0775242,0.000775242,40,33
dog_chrUn_AAEX03020983,1,30934,2,19,0.0614211,0.00122842,40,40
dog_chrUn_JH373527,1,54238,3,45,0.0829677,0.00117998,38.4,38.7
dog_chrUn_JH373531,1,32486,2,26,0.0800345,0.00138521,40,40
dog_chrUn_AAEX03021042,1,30556,2,19,0.0621809,0.00124362,40,40
dog_chrUn_AAEX03021043,1,30501,3,47,0.154093,0.00216386,39.8,37.3
dog_chrUn_AAEX03021070,1,30166,3,26,0.0861898,0.00258569,39.8,31.7
dog_chrUn_JH373538,1,36826,2,19,0.051594,0.00103188,39.6,40
dog_chrUn_AAEX03021077,1,30040,2,19,0.063249,0.00126498,40,40
dog_chrUn_JH373553,1,30345,8,71,0.233976,0.00520679,39.5,44.5
dog_chrUn_AAEX03021193,1,28869,2,19,0.0658145,0.00131629,39.6,40
dog_chrUn_JH373568,1,51377,6,57,0.110945,0.00221889,40,40
dog_chrUn_AAEX03021281,1,28200,2,20,0.070922,0.00141844,40,46
dog_chrUn_AAEX03021282,1,28094,2,19,0.0676301,0.0013526,40,40
dog_chrUn_JH373576,1,40872,2,19,0.0464866,0.000929732,40,40
dog_chrUn_JH373579,1,27833,1,24,0.0862286,0.000862286,40,30
dog_chrUn_JH373583,1,27463,11,121,0.440593,0.00793795,39.6,41.3
dog_chrUn_JH373585,1,28005,4,42,0.149973,0.00285663,39.6,40
dog_chrUn_JH373588,1,50378,2,19,0.0377149,0.000754298,37.4,40
dog_chrUn_AAEX03021408,1,27136,2,19,0.0700177,0.00140035,40,40
dog_chrUn_JH373593,1,36805,2,20,0.0543404,0.00108681,39.6,46
dog_chrUn_AAEX03021463,1,26747,2,19,0.071036,0.00142072,40,40
dog_chrUn_JH373601,1,28772,13,113,0.392743,0.00931461,38.2,39.8
dog_chrUn_JH373606,1,29218,2,19,0.0650284,0.00130057,40,40
dog_chrUn_JH373607,1,36225,2,19,0.05245,0.001049,39.3,40
dog_chrUn_JH373608,1,27345,9,129,0.47175,0.00914244,39.8,38
dog_chrUn_JH373611,1,35285,2,19,0.0538472,0.00107694,33.1,40
dog_chrUn_JH373622,1,49579,4,40,0.0806793,0.00161359,40,44
dog_chrUn_AAEX03021719,1,24666,12,121,0.490554,0.00981108,39.9,40.3
dog_chrUn_JH373652,1,26173,2,19,0.0725939,0.00145188,40,40
dog_chrUn_JH373654,1,33908,2,19,0.056034,0.00112068,39.6,40
dog_chrUn_AAEX03021849,1,23440,2,21,0.0895904,0.00179181,38.9,48
dog_chrUn_JH373660,1,36066,1,24,0.0665447,0.000665447,40,30
dog_chrUn_JH373663,1,37016,2,19,0.0513292,0.00102658,40,40
dog_chrUn_JH373668,1,23924,8,78,0.326032,0.00647885,38.1,41.1
dog_chrUn_JH373670,1,36442,2,19,0.0521376,0.00104275,39.6,40
dog_chrUn_JH373672,1,37035,2,19,0.0513028,0.00102606,33.6,40
dog_chrUn_JH373676,1,22972,2,20,0.0870625,0.00169772,39.3,40
dog_chrUn_AAEX03021979,1,22693,2,19,0.0837263,0.00167453,40,40
dog_chrUn_JH373683,1,30594,8,60,0.196117,0.00500098,39.9,40
dog_chrUn_AAEX03022020,1,22331,3,44,0.197036,0.00286597,39.8,40.7
dog_chrUn_JH373690,1,23635,2,19,0.0803893,0.00160779,40,40
dog_chrUn_AAEX03022044,1,22078,2,19,0.0860585,0.00172117,40,40
dog_chrUn_AAEX03022062,1,21925,2,21,0.0957811,0.00191562,40,52
dog_chrUn_AAEX03022122,1,21300,2,20,0.0938967,0.00187793,40,46
dog_chrUn_JH373708,1,22065,12,119,0.539316,0.010741,40,44.5
dog_chrUn_AAEX03022149,1,20926,2,19,0.0907961,0.00181592,40,40
dog_chrUn_AAEX03022195,1,20502,2,19,0.0926739,0.00185348,40,40
dog_chrUn_AAEX03022202,1,20472,2,19,0.0928097,0.00185619,39.6,40
dog_chrUn_JH373728,1,21446,11,108,0.50359,0.0112842,39.9,39.8
dog_chrUn_JH373737,1,20650,2,29,0.140436,0.00266344,40,40.5
dog_chrUn_AAEX03022384,1,19177,12,116,0.604891,0.0120978,39.5,42
dog_chrUn_JH373754,1,37094,2,19,0.0512212,0.00102442,39.6,40
dog_chrUn_JH373756,1,21618,12,99,0.457952,0.0106855,39.7,41
dog_chrUn_JH373763,1,24529,2,19,0.0774593,0.00154919,40,40
dog_chrUn_JH373767,1,20809,2,19,0.0913066,0.00182613,40,40
dog_chrUn_JH373783,1,18737,2,19,0.101404,0.00202807,40,40
dog_chrUn_JH373787,1,30129,2,20,0.0663812,0.00132762,40,46
dog_chrUn_AAEX03022578,1,18292,2,19,0.103871,0.00207741,40,40
dog_chrUn_JH373790,1,21046,2,19,0.0902784,0.00180557,40,40
dog_chrUn_JH373810,1,18435,2,19,0.103065,0.0020613,40,40
dog_chrUn_AAEX03022692,1,17621,12,147,0.834232,0.0139606,38.8,41.7
dog_chrUn_AAEX03022735,1,17333,2,19,0.109617,0.00219235,40,40
dog_chrUn_AAEX03022755,1,16999,1,24,0.141185,0.00141185,40,30
dog_chrUn_JH373826,1,20014,4,39,0.194864,0.00384731,39.4,41.5
dog_chrUn_AAEX03022777,1,16645,1,25,0.150195,0.00150195,26.1,36
dog_chrUn_JH373831,1,16534,30,255,1.54228,0.0352002,39.5,41.7
dog_chrUn_JH373833,1,39754,2,21,0.0528249,0.0010565,40,52
dog_chrUn_JH373843,1,18404,3,47,0.255379,0.00358618,31.2,44.7
dog_chrUn_JH373849,1,16945,2,21,0.12393,0.00247861,40,48
dog_chrUn_JH373857,1,15960,4,19,0.119048,0.0047619,40,40
dog_chrUn_AAEX03022944,1,15826,2,27,0.170605,0.00341211,40,39
dog_chrUn_JH373858,1,22770,2,19,0.0834431,0.00166886,38.8,40
dog_chrUn_JH373866,1,15837,3,24,0.151544,0.00391488,40,36.7
dog_chrUn_JH373867,1,25159,2,21,0.0834691,0.00166938,40,48
dog_chrUn_JH373868,1,15586,4,39,0.250225,0.00500449,40,43
dog_chrUn_JH373878,1,24098,1,24,0.0995933,0.000995933,40,30
dog_chrUn_JH373884,1,16518,2,19,0.115026,0.00230052,35.3,40
dog_chrUn_JH373885,1,15737,5,68,0.432103,0.00705344,39.9,46.6
dog_chrUn_JH373889,1,17792,2,19,0.10679,0.00213579,40,40
dog_chrUn_AAEX03023109,1,14953,2,20,0.133752,0.00267505,40,46
dog_chrUn_JH373918,1,15609,1,24,0.153757,0.00153757,40,30
dog_chrUn_AAEX03023258,1,14194,2,19,0.133859,0.00267719,40,40
dog_chrUn_JH373922,1,14321,10,128,0.893792,0.0143146,39.1,40.1
dog_chrUn_JH373925,1,20078,1,31,0.154398,0.00154398,40,54
dog_chrUn_AAEX03023275,1,14123,9,98,0.693904,0.0126744,39.5,40.9
dog_chrUn_JH373926,1,14570,2,20,0.137268,0.00274537,40,46
dog_chrUn_JH373930,1,18091,5,62,0.342712,0.00552761,38.9,38
dog_chrUn_JH373935,1,17760,6,86,0.484234,0.00698198,37.8,36.7
dog_chrUn_AAEX03023323,1,13933,2,20,0.143544,0.00287088,40,46
dog_chrUn_AAEX03023347,1,13787,2,19,0.137811,0.00275622,40,40
dog_chrUn_AAEX03023356,1,13729,4,39,0.28407,0.0056814,39.4,43
dog_chrUn_AAEX03023372,1,13623,2,19,0.13947,0.0027894,38.7,40
dog_chrUn_AAEX03023381,1,13589,1,24,0.176613,0.00176613,40,30
dog_chrUn_AAEX03023391,1,13564,1,25,0.184311,0.00184311,40,36
dog_chrUn_JH373957,1,20498,2,19,0.092692,0.00185384,39.3,40
dog_chrUn_JH373961,1,14328,2,20,0.139587,0.00279174,39.2,46
dog_chrUn_AAEX03023460,1,13152,9,101,0.767944,0.0135341,39.2,40.2
dog_chrUn_AAEX03023468,1,13146,2,19,0.144531,0.00289061,37.5,40
dog_chrUn_AAEX03023508,1,12940,6,60,0.463679,0.00919629,34,44
dog_chrUn_AAEX03023520,1,12876,2,19,0.147561,0.00295123,40,40
dog_chrUn_AAEX03023536,1,12718,4,38,0.298789,0.00597578,39.4,40
dog_chrUn_AAEX03023563,1,12569,4,40,0.318243,0.00628531,40,43.2
dog_chrUn_JH373986,1,22614,2,19,0.0840187,0.00168037,40,40
dog_chrUn_JH373995,1,13870,2,19,0.136986,0.00273973,40,40
dog_chrUn_AAEX03023627,1,12229,2,20,0.163546,0.00327091,40,46
dog_chrUn_JH374002,1,15002,2,20,0.133316,0.00266631,39.3,46
dog_chrUn_AAEX03023725,1,11841,2,20,0.168905,0.00337809,40,46
dog_chrUn_JH374020,1,14765,2,20,0.135455,0.00270911,40,46
dog_chrUn_JH374021,1,14650,2,19,0.129693,0.00259386,40,40
dog_chrUn_AAEX03023755,1,11686,1,24,0.205374,0.00205374,40,30
dog_chrUn_AAEX03023779,1,11546,2,19,0.164559,0.00329118,40,40
dog_chrUn_JH374045,1,26441,1,24,0.0907681,0.000907681,40,30
dog_chrUn_AAEX03023980,1,10664,2,21,0.196924,0.00384471,40,46
dog_chrUn_AAEX03023988,1,10625,4,38,0.357647,0.00715294,39.8,40
dog_chrUn_AAEX03024000,1,10540,2,19,0.180266,0.00360531,40,40
dog_chrUn_JH374063,1,14326,2,19,0.132626,0.00265252,39.6,40
dog_chrUn_AAEX03024022,1,10500,4,38,0.361905,0.0072381,40,40
dog_chrUn_JH374068,1,13604,4,38,0.27933,0.00558659,39.2,40
dog_chrUn_JH374070,1,13306,2,20,0.150308,0.00300616,39.3,46
dog_chrUn_JH374075,1,10592,2,20,0.188822,0.00377644,40,46
dog_chrUn_AAEX03024151,1,10065,4,39,0.387481,0.00774963,39.6,43
dog_chrUn_JH374085,1,10484,2,19,0.181229,0.00362457,40,40
dog_chrUn_AAEX03024183,1,9919,2,19,0.191552,0.00383103,38.8,40
dog_chrUn_AAEX03024186,1,9908,4,24,0.242229,0.00807428,39.6,46
dog_chrUn_AAEX03024226,1,9657,6,58,0.600601,0.012012,39.9,42
dog_chrUn_AAEX03024257,1,9548,10,125,1.30917,0.0211563,39.5,39.2
dog_chrUn_AAEX03024272,1,9482,2,19,0.20038,0.00400759,39.6,40
dog_chrUn_AAEX03024279,1,9453,4,40,0.423146,0.00846292,40,46
dog_chrUn_AAEX03024379,1,9112,2,20,0.219491,0.00438982,40,46
dog_chrUn_JH374122,1,11959,2,22,0.183962,0.00367924,40,48
dog_chrUn_JH374124,1,11392,6,58,0.509129,0.0101826,39.2,42
dog_chrUn_AAEX03024527,1,8549,2,19,0.222248,0.00444496,40,40
dog_chrUn_AAEX03024619,1,8235,2,19,0.230723,0.00461445,39.6,40
dog_chrUn_JH374139,1,8655,2,19,0.219526,0.00439053,40,40
dog_chrUn_AAEX03024633,1,8194,1,24,0.292897,0.00292897,40,30
dog_chrUn_AAEX03024648,1,8159,2,19,0.232872,0.00465743,40,40
dog_chrUn_AAEX03024688,1,8030,2,19,0.236613,0.00473225,40,40
dog_chrUn_AAEX03024805,1,7676,2,19,0.247525,0.0049505,36.2,40
dog_chrUn_AAEX03024819,1,7630,1,24,0.314548,0.00314548,40,30
dog_chrUn_AAEX03024828,1,7607,2,19,0.24977,0.0049954,39.6,40
dog_chrUn_AAEX03024829,1,7603,16,125,1.64409,0.0420886,39.9,42.1
dog_chrUn_AAEX03024909,1,7358,1,25,0.339766,0.00339766,40,33
dog_chrUn_AAEX03024976,1,7180,2,19,0.264624,0.00529248,40,40
dog_chrUn_AAEX03024990,1,7142,2,19,0.266032,0.00532064,40,40
dog_chrUn_AAEX03025041,1,6989,2,19,0.271856,0.00543712,38,40
dog_chrUn_AAEX03025054,1,6960,2,20,0.287356,0.00574713,40,46
dog_chrUn_AAEX03025107,1,6844,2,20,0.292227,0.00584454,40,46
dog_chrUn_AAEX03025125,1,6812,1,24,0.352319,0.00352319,40,30
dog_chrUn_AAEX03025136,1,6784,1,24,0.353774,0.00353774,40,30
dog_chrUn_AAEX03025157,1,6712,1,25,0.372467,0.00372467,40,36
dog_chrUn_AAEX03025165,1,6686,4,40,0.598265,0.0119653,39.8,46
dog_chrUn_AAEX03025189,1,6611,2,20,0.302526,0.00589926,38.1,43
dog_chrUn_AAEX03025265,1,6417,2,19,0.296089,0.00592177,39.2,40
