#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
bear_JALAAU020000176.1	1	55288	7	850	1.5374	0.0169657	39.8	49.1
bear_JALAAU020000018.1	1	60946776	66731	2408354	3.95157	0.0559707	39.6	46.1
bear_JALAAU020000188.1	1	49134	4	205	0.417226	0.00909757	40	36.5
bear_JALAAU020000019.1	1	58187918	80451	2575453	4.4261	0.0638069	39.6	45.5
bear_JALAAU020000190.1	1	48951	2	287	0.586301	0.00606729	39.4	33
bear_JALAAU020000195.1	1	46867	8	78	0.166428	0.00332857	39.2	43
bear_JALAAU020000002.1	1	104128533	126104	4359639	4.18679	0.0591177	39.6	45.9
bear_JALAAU020000020.1	1	57817726	43587	2153016	3.7238	0.048906	39.6	47.9
bear_JALAAU020000201.1	1	43764	2	19	0.0434147	0.000868294	37.5	40
bear_JALAAU020000203.1	1	43128	20	792	1.83639	0.026062	39.6	47.4
bear_JALAAU020000207.1	1	41404	6	58	0.140083	0.00280166	39.2	42
bear_JALAAU020000021.1	1	55690195	46119	2064785	3.70763	0.0495568	39.6	47.2
bear_JALAAU020000210.1	1	41253	2	20	0.0484813	0.000969626	39.3	46
bear_JALAAU020000214.1	1	40144	2	222	0.553009	0.0074731	35.7	34
bear_JALAAU020000219.1	1	39579	2	21	0.0530584	0.00106117	38.6	48
bear_JALAAU020000022.1	1	63106708	57099	2449202	3.88105	0.0523415	39.6	47
bear_JALAAU020000226.1	1	38121	6	45	0.118045	0.00330526	39.8	45.8
bear_JALAAU020000023.1	1	48502576	58635	1979354	4.08093	0.0584336	39.6	45.8
bear_JALAAU020000231.1	1	37067	2	19	0.0512585	0.00102517	40	40
bear_JALAAU020000232.1	1	36929	4	39	0.105608	0.00211216	39.8	43
bear_JALAAU020000235.1	1	36581	4	572	1.56365	0.016402	40	49.8
bear_JALAAU020000239.1	1	34890	9	87	0.249355	0.00533104	37.1	42.2
bear_JALAAU020000024.1	1	46151079	69725	2148235	4.65479	0.0675264	39.6	45.3
bear_JALAAU020000240.1	1	34852	22	820	2.35281	0.0946861	38.7	31
bear_JALAAU020000244.1	1	34309	4	38	0.110758	0.00221516	40	40
bear_JALAAU020000245.1	1	33886	6	478	1.41061	0.0188278	37.1	47.5
bear_JALAAU020000248.1	1	33391	4	38	0.113803	0.00227606	39.8	40
bear_JALAAU020000249.1	1	33341	23	410	1.22972	0.0214751	39.8	43.7
bear_JALAAU020000025.1	1	46104908	52413	1916203	4.15618	0.0582632	39.6	46.2
bear_JALAAU020000250.1	1	32720	2	221	0.675428	0.0091687	39.7	32
bear_JALAAU020000252.1	1	32462	2	20	0.0616105	0.00123221	40	46
bear_JALAAU020000257.1	1	31423	8	65	0.206855	0.00505999	40	44.9
bear_JALAAU020000258.1	1	31168	18	709	2.27477	0.0362551	39.9	47.3
bear_JALAAU020000259.1	1	31000	20	690	2.22581	0.0714194	39.9	40.7
bear_JALAAU020000026.1	1	44501725	45287	1732946	3.89411	0.0663469	37	48.3
bear_JALAAU020000264.1	1	30419	2	211	0.693645	0.00986226	39.3	50
bear_JALAAU020000269.1	1	29243	2	20	0.0683924	0.00136785	40	46
bear_JALAAU020000027.1	1	40274696	32226	1514729	3.76099	0.04979	39.6	47.6
bear_JALAAU020000272.1	1	28687	6	57	0.198696	0.00397393	40	40
bear_JALAAU020000273.1	1	28171	2	20	0.070995	0.0014199	39.3	46
bear_JALAAU020000028.1	1	39022016	46946	1663836	4.26384	0.0597906	39.6	45.9
bear_JALAAU020000280.1	1	26216	6	58	0.221239	0.00442478	40	42
bear_JALAAU020000282.1	1	25393	6	58	0.228409	0.00456819	39.6	42
bear_JALAAU020000284.1	1	25173	2	230	0.913677	0.0119175	39.9	52.5
bear_JALAAU020000286.1	1	24959	2	21	0.084138	0.00168276	40	50.5
bear_JALAAU020000029.1	1	37441217	27980	1352193	3.61151	0.0475268	39.6	47.7
bear_JALAAU020000293.1	1	23714	2	19	0.0801214	0.00160243	39.2	40
bear_JALAAU020000003.1	1	102679788	89298	3929477	3.82692	0.0513875	39.5	47.1
bear_JALAAU020000030.1	1	36411587	32091	1434517	3.93973	0.0524365	39.6	47.1
bear_JALAAU020000304.1	1	23000	4	463	2.01304	0.024	33	42
bear_JALAAU020000306.1	1	22567	2	271	1.20087	0.0132937	39.9	42.5
bear_JALAAU020000307.1	1	22503	6	570	2.533	0.0283518	39.5	48
bear_JALAAU020000031.1	1	36125228	35798	1375940	3.80881	0.0524829	39.6	46.3
bear_JALAAU020000313.1	1	21657	6	254	1.17283	0.0173616	40	43.3
bear_JALAAU020000316.1	1	21140	14	320	1.51372	0.0251656	39.8	41.3
bear_JALAAU020000032.1	1	33442570	53374	1474291	4.40843	0.0657979	39.6	44.8
bear_JALAAU020000033.1	1	34954471	28930	1219225	3.48804	0.0472553	39.6	46.7
bear_JALAAU020000339.1	1	17131	8	943	5.50464	0.0700485	38.6	41.9
bear_JALAAU020000034.1	1	31325472	44501	1394595	4.45195	0.0643648	39.6	45.3
bear_JALAAU020000036.1	1	27273918	23299	1068371	3.91719	0.0522025	39.6	47.4
bear_JALAAU020000037.1	1	29106684	20007	1011439	3.47494	0.045614	39.6	48
bear_JALAAU020000038.1	1	2246981	34	2587	0.115132	0.00133869	39.5	42.4
bear_JALAAU020000039.1	1	1668763	214	25128	1.50579	0.0184382	39.6	51
bear_JALAAU020000004.1	1	95035812	75764	3539254	3.72413	0.0494025	39.6	47.5
bear_JALAAU020000040.1	1	1601906	64	5321	0.332167	0.0039453	38.6	43.4
bear_JALAAU020000041.1	1	1456759	10	968	0.0664489	0.000849832	39.8	36.2
bear_JALAAU020000042.1	1	738372	29	1479	0.200306	0.00294025	39.7	45.6
bear_JALAAU020000043.1	1	1093810	6	492	0.0449804	0.000583282	34.8	37.5
bear_JALAAU020000044.1	1	1087097	44	4410	0.405668	0.0048119	39.5	42.1
bear_JALAAU020000045.1	1	954470	6	661	0.0692531	0.000942932	37.7	40
bear_JALAAU020000046.1	1	918162	6	475	0.0517338	0.000694866	39.8	37.7
bear_JALAAU020000047.1	1	856399	21	1954	0.228165	0.00276507	39.6	49
bear_JALAAU020000048.1	1	796687	30	223	0.0279909	0.000815879	39.6	39.3
bear_JALAAU020000049.1	1	742676	4	319	0.0429528	0.000455111	39.9	45
bear_JALAAU020000005.1	1	90760572	68576	3305657	3.64217	0.0480919	39.6	47.7
bear_JALAAU020000050.1	1	728793	85	6466	0.88722	0.0111664	39.2	52
bear_JALAAU020000051.1	1	594444	6	834	0.140299	0.00150897	39.9	35.3
bear_JALAAU020000053.1	1	396820	26	1441	0.363137	0.00457134	39.5	45.2
bear_JALAAU020000054.1	1	359817	6	330	0.0917133	0.00102274	39.3	40.7
bear_JALAAU020000055.1	1	357817	8	198	0.0553355	0.00109833	39.1	39.5
bear_JALAAU020000056.1	1	354992	9	667	0.187892	0.00200005	39.7	39.4
bear_JALAAU020000057.1	1	313359	237	12141	3.87447	0.0503161	39.6	48.2
bear_JALAAU020000058.1	1	300554	28	2136	0.710688	0.00876382	39.8	49.1
bear_JALAAU020000059.1	1	296815	4	38	0.0128026	0.000256052	39.8	40
bear_JALAAU020000006.1	1	86743189	65770	3046878	3.51253	0.0466223	39.6	47.4
bear_JALAAU020000060.1	1	278246	15	1326	0.476557	0.00573593	38.9	45.3
bear_JALAAU020000061.1	1	273451	26	35	0.0127994	0.00184311	39.2	42.3
bear_JALAAU020000062.1	1	233966	724	11598	4.95713	0.0905046	39.6	43.3
bear_JALAAU020000065.1	1	210889	16	1468	0.696101	0.00886248	39.9	44
bear_JALAAU020000066.1	1	196935	6	747	0.379313	0.00442786	38.3	45
bear_JALAAU020000069.1	1	194158	170	7061	3.63673	0.0501293	39.6	45.5
bear_JALAAU020000007.1	1	86716647	89041	3446570	3.97452	0.0546379	39.6	46.4
bear_JALAAU020000070.1	1	188752	14	1230	0.651649	0.00834958	39.9	48.1
bear_JALAAU020000071.1	1	184683	8	798	0.432092	0.00507897	39.9	44.2
bear_JALAAU020000073.1	1	179473	2	221	0.123138	0.00167156	40	60
bear_JALAAU020000074.1	1	172166	2	250	0.145209	0.0017367	39.5	50
bear_JALAAU020000075.1	1	172041	8	324	0.188327	0.0024064	39.9	42
bear_JALAAU020000076.1	1	166794	4	47	0.0281785	0.000521601	39.8	45.2
bear_JALAAU020000078.1	1	160460	8	78	0.0486102	0.000965973	40	41.9
bear_JALAAU020000008.1	1	85619472	81425	3376894	3.94407	0.0535363	39.6	46.8
bear_JALAAU020000080.1	1	152950	12	1172	0.766263	0.00836221	39.3	47.2
bear_JALAAU020000082.1	1	150664	277	6952	4.61424	0.0683574	39.6	44.2
bear_JALAAU020000083.1	1	148500	20	2137	1.43906	0.0166936	39.8	46.2
bear_JALAAU020000084.1	1	144953	12	584	0.402889	0.00516029	39.8	45.3
bear_JALAAU020000086.1	1	140083	16	1308	0.933732	0.0115432	39.2	50.6
bear_JALAAU020000087.1	1	139615	2	20	0.0143251	0.000286502	40	46
bear_JALAAU020000088.1	1	136742	42	3516	2.57127	0.0363166	39.4	47.8
bear_JALAAU020000009.1	1	83187821	67340	3057481	3.67539	0.0489576	39.6	47.3
bear_JALAAU020000091.1	1	122362	2	19	0.0155277	0.000310554	39.3	40
bear_JALAAU020000093.1	1	117921	2	276	0.234055	0.00254408	37.9	58.5
bear_JALAAU020000094.1	1	116708	32	1015	0.869692	0.0120557	39.6	43.5
bear_JALAAU020000096.1	1	115450	35	2992	2.5916	0.0326548	39.6	53.9
bear_JALAAU020000097.1	1	113543	16	159	0.140035	0.0028007	39.9	39.9
bear_JALAAU020000099.1	1	113162	2	19	0.0167901	0.000335802	40	40
bear_AF303110.1	1	17020	305	9019	52.9906	1.90811	39.6	53.2
bear_JALAAU020000100.1	1	109353	0	0	0	0	0	0
bear_JALAAU020000101.1	1	106065	0	0	0	0	0	0
bear_JALAAU020000102.1	1	104563	0	0	0	0	0	0
bear_JALAAU020000105.1	1	101563	0	0	0	0	0	0
bear_JALAAU020000106.1	1	101150	0	0	0	0	0	0
bear_JALAAU020000108.1	1	98021	0	0	0	0	0	0
bear_JALAAU020000109.1	1	97343	0	0	0	0	0	0
bear_JALAAU020000113.1	1	92258	0	0	0	0	0	0
bear_JALAAU020000114.1	1	90062	0	0	0	0	0	0
bear_JALAAU020000115.1	1	89074	0	0	0	0	0	0
bear_JALAAU020000116.1	1	88188	0	0	0	0	0	0
bear_JALAAU020000117.1	1	87732	0	0	0	0	0	0
bear_JALAAU020000118.1	1	87276	0	0	0	0	0	0
bear_JALAAU020000119.1	1	87275	0	0	0	0	0	0
bear_JALAAU020000120.1	1	84924	0	0	0	0	0	0
bear_JALAAU020000122.1	1	83516	0	0	0	0	0	0
bear_JALAAU020000124.1	1	81183	0	0	0	0	0	0
bear_JALAAU020000125.1	1	81085	0	0	0	0	0	0
bear_JALAAU020000128.1	1	79710	0	0	0	0	0	0
bear_JALAAU020000129.1	1	79402	0	0	0	0	0	0
bear_JALAAU020000131.1	1	78387	0	0	0	0	0	0
bear_JALAAU020000132.1	1	78235	0	0	0	0	0	0
bear_JALAAU020000134.1	1	76652	0	0	0	0	0	0
bear_JALAAU020000138.1	1	74064	0	0	0	0	0	0
bear_JALAAU020000139.1	1	73438	0	0	0	0	0	0
bear_JALAAU020000141.1	1	73154	0	0	0	0	0	0
bear_JALAAU020000142.1	1	72558	0	0	0	0	0	0
bear_JALAAU020000143.1	1	71246	0	0	0	0	0	0
bear_JALAAU020000144.1	1	70971	0	0	0	0	0	0
bear_JALAAU020000146.1	1	69764	0	0	0	0	0	0
bear_JALAAU020000148.1	1	67413	0	0	0	0	0	0
bear_JALAAU020000149.1	1	66149	0	0	0	0	0	0
bear_JALAAU020000153.1	1	64143	0	0	0	0	0	0
bear_JALAAU020000154.1	1	63994	0	0	0	0	0	0
bear_JALAAU020000157.1	1	63118	0	0	0	0	0	0
bear_JALAAU020000158.1	1	63082	0	0	0	0	0	0
bear_JALAAU020000160.1	1	62881	0	0	0	0	0	0
bear_JALAAU020000161.1	1	62862	0	0	0	0	0	0
bear_JALAAU020000163.1	1	62239	0	0	0	0	0	0
bear_JALAAU020000164.1	1	61562	0	0	0	0	0	0
bear_JALAAU020000165.1	1	60017	0	0	0	0	0	0
bear_JALAAU020000166.1	1	59359	0	0	0	0	0	0
bear_JALAAU020000167.1	1	58821	0	0	0	0	0	0
bear_JALAAU020000168.1	1	58817	0	0	0	0	0	0
bear_JALAAU020000169.1	1	57977	0	0	0	0	0	0
bear_JALAAU020000171.1	1	57457	0	0	0	0	0	0
bear_JALAAU020000173.1	1	56693	0	0	0	0	0	0
bear_JALAAU020000177.1	1	54573	0	0	0	0	0	0
bear_JALAAU020000178.1	1	54014	0	0	0	0	0	0
bear_JALAAU020000179.1	1	52877	0	0	0	0	0	0
bear_JALAAU020000180.1	1	52383	0	0	0	0	0	0
bear_JALAAU020000181.1	1	52354	0	0	0	0	0	0
bear_JALAAU020000182.1	1	51873	0	0	0	0	0	0
bear_JALAAU020000183.1	1	51731	0	0	0	0	0	0
bear_JALAAU020000184.1	1	50962	0	0	0	0	0	0
bear_JALAAU020000185.1	1	50928	0	0	0	0	0	0
bear_JALAAU020000186.1	1	50255	0	0	0	0	0	0
bear_JALAAU020000187.1	1	49370	0	0	0	0	0	0
bear_JALAAU020000189.1	1	48962	0	0	0	0	0	0
bear_JALAAU020000191.1	1	48076	0	0	0	0	0	0
bear_JALAAU020000192.1	1	47618	0	0	0	0	0	0
bear_JALAAU020000193.1	1	47086	0	0	0	0	0	0
bear_JALAAU020000194.1	1	46959	0	0	0	0	0	0
bear_JALAAU020000196.1	1	46687	0	0	0	0	0	0
bear_JALAAU020000197.1	1	46556	0	0	0	0	0	0
bear_JALAAU020000198.1	1	46332	0	0	0	0	0	0
bear_JALAAU020000199.1	1	45670	0	0	0	0	0	0
bear_JALAAU020000200.1	1	45404	0	0	0	0	0	0
bear_JALAAU020000202.1	1	43667	0	0	0	0	0	0
bear_JALAAU020000204.1	1	42803	0	0	0	0	0	0
bear_JALAAU020000205.1	1	42677	0	0	0	0	0	0
bear_JALAAU020000206.1	1	42348	0	0	0	0	0	0
bear_JALAAU020000208.1	1	41311	0	0	0	0	0	0
bear_JALAAU020000209.1	1	41290	0	0	0	0	0	0
bear_JALAAU020000211.1	1	41114	0	0	0	0	0	0
bear_JALAAU020000212.1	1	40555	0	0	0	0	0	0
bear_JALAAU020000213.1	1	40176	0	0	0	0	0	0
bear_JALAAU020000215.1	1	39871	0	0	0	0	0	0
bear_JALAAU020000216.1	1	39812	0	0	0	0	0	0
bear_JALAAU020000217.1	1	39687	0	0	0	0	0	0
bear_JALAAU020000218.1	1	39651	0	0	0	0	0	0
bear_JALAAU020000220.1	1	39569	0	0	0	0	0	0
bear_JALAAU020000221.1	1	39195	0	0	0	0	0	0
bear_JALAAU020000222.1	1	38932	0	0	0	0	0	0
bear_JALAAU020000223.1	1	38867	0	0	0	0	0	0
bear_JALAAU020000224.1	1	38590	0	0	0	0	0	0
bear_JALAAU020000225.1	1	38290	0	0	0	0	0	0
bear_JALAAU020000227.1	1	38058	0	0	0	0	0	0
bear_JALAAU020000228.1	1	37921	0	0	0	0	0	0
bear_JALAAU020000229.1	1	37707	0	0	0	0	0	0
bear_JALAAU020000230.1	1	37695	0	0	0	0	0	0
bear_JALAAU020000233.1	1	36877	0	0	0	0	0	0
bear_JALAAU020000234.1	1	36758	0	0	0	0	0	0
bear_JALAAU020000236.1	1	36055	0	0	0	0	0	0
bear_JALAAU020000237.1	1	35786	0	0	0	0	0	0
bear_JALAAU020000238.1	1	35772	0	0	0	0	0	0
bear_JALAAU020000241.1	1	34834	0	0	0	0	0	0
bear_JALAAU020000242.1	1	34456	0	0	0	0	0	0
bear_JALAAU020000243.1	1	34337	0	0	0	0	0	0
bear_JALAAU020000246.1	1	33785	0	0	0	0	0	0
bear_JALAAU020000247.1	1	33635	0	0	0	0	0	0
bear_JALAAU020000251.1	1	32693	0	0	0	0	0	0
bear_JALAAU020000253.1	1	32309	0	0	0	0	0	0
bear_JALAAU020000254.1	1	32048	0	0	0	0	0	0
bear_JALAAU020000255.1	1	32026	0	0	0	0	0	0
bear_JALAAU020000256.1	1	31577	0	0	0	0	0	0
bear_JALAAU020000260.1	1	30977	0	0	0	0	0	0
bear_JALAAU020000261.1	1	30923	0	0	0	0	0	0
bear_JALAAU020000262.1	1	30769	0	0	0	0	0	0
bear_JALAAU020000263.1	1	30721	0	0	0	0	0	0
bear_JALAAU020000265.1	1	30337	0	0	0	0	0	0
bear_JALAAU020000266.1	1	30169	0	0	0	0	0	0
bear_JALAAU020000267.1	1	29518	0	0	0	0	0	0
bear_JALAAU020000268.1	1	29385	0	0	0	0	0	0
bear_JALAAU020000270.1	1	28978	0	0	0	0	0	0
bear_JALAAU020000271.1	1	28706	0	0	0	0	0	0
bear_JALAAU020000274.1	1	27971	0	0	0	0	0	0
bear_JALAAU020000275.1	1	27490	0	0	0	0	0	0
bear_JALAAU020000276.1	1	27333	0	0	0	0	0	0
bear_JALAAU020000277.1	1	26871	0	0	0	0	0	0
bear_JALAAU020000278.1	1	26785	0	0	0	0	0	0
bear_JALAAU020000279.1	1	26415	0	0	0	0	0	0
bear_JALAAU020000281.1	1	25782	0	0	0	0	0	0
bear_JALAAU020000283.1	1	25335	0	0	0	0	0	0
bear_JALAAU020000285.1	1	24998	0	0	0	0	0	0
bear_JALAAU020000287.1	1	24950	0	0	0	0	0	0
bear_JALAAU020000288.1	1	24497	0	0	0	0	0	0
bear_JALAAU020000289.1	1	24350	0	0	0	0	0	0
bear_JALAAU020000290.1	1	23935	0	0	0	0	0	0
bear_JALAAU020000291.1	1	23844	0	0	0	0	0	0
bear_JALAAU020000292.1	1	23732	0	0	0	0	0	0
bear_JALAAU020000294.1	1	23613	0	0	0	0	0	0
bear_JALAAU020000295.1	1	23524	0	0	0	0	0	0
bear_JALAAU020000296.1	1	23412	0	0	0	0	0	0
bear_JALAAU020000297.1	1	23340	0	0	0	0	0	0
bear_JALAAU020000298.1	1	23278	0	0	0	0	0	0
bear_JALAAU020000299.1	1	23274	0	0	0	0	0	0
bear_JALAAU020000300.1	1	23202	0	0	0	0	0	0
bear_JALAAU020000301.1	1	23183	0	0	0	0	0	0
bear_JALAAU020000302.1	1	23175	0	0	0	0	0	0
bear_JALAAU020000303.1	1	23071	0	0	0	0	0	0
bear_JALAAU020000305.1	1	22731	0	0	0	0	0	0
bear_JALAAU020000308.1	1	22409	0	0	0	0	0	0
bear_JALAAU020000309.1	1	22368	0	0	0	0	0	0
bear_JALAAU020000310.1	1	22150	0	0	0	0	0	0
bear_JALAAU020000311.1	1	22101	0	0	0	0	0	0
bear_JALAAU020000312.1	1	21870	0	0	0	0	0	0
bear_JALAAU020000314.1	1	21577	0	0	0	0	0	0
bear_JALAAU020000315.1	1	21516	0	0	0	0	0	0
bear_JALAAU020000317.1	1	21033	0	0	0	0	0	0
bear_JALAAU020000318.1	1	20965	0	0	0	0	0	0
bear_JALAAU020000319.1	1	20694	0	0	0	0	0	0
bear_JALAAU020000320.1	1	20680	0	0	0	0	0	0
bear_JALAAU020000321.1	1	20419	0	0	0	0	0	0
bear_JALAAU020000322.1	1	19686	0	0	0	0	0	0
bear_JALAAU020000323.1	1	19459	0	0	0	0	0	0
bear_JALAAU020000324.1	1	19419	0	0	0	0	0	0
bear_JALAAU020000325.1	1	19297	0	0	0	0	0	0
bear_JALAAU020000326.1	1	19255	0	0	0	0	0	0
bear_JALAAU020000327.1	1	19250	0	0	0	0	0	0
bear_JALAAU020000328.1	1	19084	0	0	0	0	0	0
bear_JALAAU020000329.1	1	18662	0	0	0	0	0	0
bear_JALAAU020000330.1	1	18652	0	0	0	0	0	0
bear_JALAAU020000331.1	1	18624	0	0	0	0	0	0
bear_JALAAU020000332.1	1	18051	0	0	0	0	0	0
bear_JALAAU020000333.1	1	18001	0	0	0	0	0	0
bear_JALAAU020000334.1	1	17984	0	0	0	0	0	0
bear_JALAAU020000335.1	1	17684	0	0	0	0	0	0
bear_JALAAU020000336.1	1	17587	0	0	0	0	0	0
bear_JALAAU020000337.1	1	17520	0	0	0	0	0	0
bear_JALAAU020000338.1	1	17262	0	0	0	0	0	0
bear_JALAAU020000340.1	1	16979	0	0	0	0	0	0
bear_JALAAU020000341.1	1	16915	0	0	0	0	0	0
bear_JALAAU020000342.1	1	16851	0	0	0	0	0	0
bear_JALAAU020000343.1	1	16633	0	0	0	0	0	0
bear_JALAAU020000344.1	1	16062	0	0	0	0	0	0
bear_JALAAU020000345.1	1	15952	0	0	0	0	0	0
bear_JALAAU020000346.1	1	15859	0	0	0	0	0	0
bear_JALAAU020000347.1	1	15703	0	0	0	0	0	0
bear_JALAAU020000348.1	1	15503	0	0	0	0	0	0
bear_JALAAU020000349.1	1	14968	0	0	0	0	0	0
bear_JALAAU020000350.1	1	14648	0	0	0	0	0	0
bear_JALAAU020000351.1	1	14620	0	0	0	0	0	0
bear_JALAAU020000352.1	1	13162	0	0	0	0	0	0
bear_JALAAU020000353.1	1	13095	0	0	0	0	0	0
bear_JALAAU020000354.1	1	12691	0	0	0	0	0	0
bear_JALAAU020000355.1	1	12671	0	0	0	0	0	0
bear_JALAAU020000356.1	1	12347	0	0	0	0	0	0
bear_JALAAU020000357.1	1	12238	0	0	0	0	0	0
bear_JALAAU020000358.1	1	11926	0	0	0	0	0	0
bear_JALAAU020000359.1	1	11920	0	0	0	0	0	0
bear_JALAAU020000360.1	1	11000	0	0	0	0	0	0
bear_JALAAU020000052.1	1	461006	0	0	0	0	0	0
bear_JALAAU020000063.1	1	224791	0	0	0	0	0	0
bear_JALAAU020000064.1	1	219866	0	0	0	0	0	0
bear_JALAAU020000067.1	1	195822	0	0	0	0	0	0
bear_JALAAU020000068.1	1	194972	0	0	0	0	0	0
bear_JALAAU020000072.1	1	184087	0	0	0	0	0	0
bear_JALAAU020000077.1	1	165429	0	0	0	0	0	0
bear_JALAAU020000079.1	1	158207	0	0	0	0	0	0
bear_JALAAU020000081.1	1	152636	0	0	0	0	0	0
bear_JALAAU020000085.1	1	140648	0	0	0	0	0	0
bear_JALAAU020000089.1	1	131237	0	0	0	0	0	0
bear_JALAAU020000090.1	1	129630	0	0	0	0	0	0
bear_JALAAU020000092.1	1	120197	0	0	0	0	0	0
bear_JALAAU020000095.1	1	116092	0	0	0	0	0	0
bear_JALAAU020000098.1	1	113249	0	0	0	0	0	0
