name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Novacetimonas hansenii	436	species	10583023	3107	664	0.0
Acetobacter pasteurianus	438	species	9137710	579	156	0.0
Gluconobacter	441	genus	0	160	7	0.0
Gluconobacter oxydans	442	species	2990259	1069	174	0.0
Legionellaceae	444	family	0	13	0	0.0
Legionella	445	genus	0	50	12	0.0
Legionella pneumophila	446	species	369470196	646	354	0.0
Legionella hackeliae	449	species	3570857	123	83	0.0
Legionella longbeachae	450	species	25231216	275	129	0.0
Legionella micdadei	451	species	9836958	287	41	0.0
Legionella spiritensis	452	species	6755735	180	31	0.0
Legionella israelensis	454	species	9344693	310	84	0.0
Legionella jordanis	456	species	3133723	75	57	0.0
Moraxellaceae	468	family	0	72	0	0.0
Acinetobacter	469	genus	0	362	137	0.0
Acinetobacter baumannii	470	species	3054149000	1791	451	0.0
Acinetobacter calcoaceticus	471	species	23786304	378	110	0.0
Moraxella	475	genus	0	31	0	0.0
Moraxella bovis	476	species	97686759	259	93	0.0
Moraxella nonliquefaciens	478	species	4667090	109	1	0.0
Moraxella catarrhalis	480	species	23037162	202	38	0.0
Neisseriaceae	481	family	0	286	0	0.0
Neisseria	482	genus	0	473	58	0.0
Neisseria cinerea	483	species	3665805	190	51	0.0
Neisseria flavescens	484	species	2231882	147	50	0.0
Neisseria gonorrhoeae	485	species	436326338	456	131	0.0
Neisseria lactamica	486	species	6545836	425	40	0.0
Neisseria meningitidis	487	species	226087510	949	236	0.0
Neisseria mucosa	488	species	5008700	346	84	0.0
Neisseria sicca	490	species	5430826	367	83	0.0
Neisseria animalis	492	species	4477875	390	9	0.0
Neisseria canis	493	species	2569389	179	90	0.0
Bergeriella denitrificans	494	species	2473929	393	197	0.0
Neisseria elongata	495	species	4931910	632	217	0.0
Neisseria macacae	496	species	0	7	0	0.0
Psychrobacter	497	genus	0	28	3	0.0
Thermomicrobium	499	genus	0	4	0	0.0
Thermomicrobium roseum	500	species	0	19	0	0.0
Kingella denitrificans	502	species	2220058	324	164	0.0
Kingella kingae	504	species	12245024	450	44	0.0
Kingella oralis	505	species	2420532	317	173	0.0
Alcaligenaceae	506	family	0	1038	3	0.0
Alcaligenes	507	genus	0	198	13	0.0
Alcaligenes faecalis	511	species	66752829	2547	434	4.51827e-06
Bordetella	517	genus	0	1072	1	0.0
Bordetella bronchiseptica	518	species	114376439	7529	556	0.0
Bordetella parapertussis	519	species	429659480	1938	76	0.0
Bordetella pertussis	520	species	2729916552	660	50	0.0
Bordetella avium	521	species	26291993	1714	755	0.0
Acidiphilium	522	genus	0	322	0	0.0
Acidiphilium cryptum	524	species	0	264	0	0.0
Ochrobactrum	528	genus	0	8	0	0.0
Brucella anthropi	529	species	35076955	3156	290	0
Beijerinckia	532	genus	0	20	0	0.0
Beijerinckia indica	533	species	0	136	0	0.0
Chromobacterium	535	genus	0	1072	31	0.0
Chromobacterium violaceum	536	species	18802982	8315	669	0.0
Iodobacter fluviatilis	537	species	4588033	236	140	0.0
Eikenella	538	genus	0	38	0	0.0
Eikenella corrodens	539	species	6843626	1066	326	0.0
Zymomonas	541	genus	0	26	0	0.0
Zymomonas mobilis	542	species	8769269	270	145	0.0
Enterobacteriaceae	543	family	0	1565	64	0.0
Citrobacter	544	genus	0	1505	446	0.0
Citrobacter koseri	545	species	136415715	1281	241	0.0
Citrobacter freundii	546	species	959120807	2620	394	0.0
Enterobacter	547	genus	0	2498	785	0.0
Klebsiella aerogenes	548	species	383810620	2870	649	0.0
Pantoea agglomerans	549	species	200225949	5049	1371	0.000183918
Enterobacter cloacae	550	species	165709943	1830	492	0.0
Erwinia	551	genus	0	505	143	0.0
Erwinia amylovora	552	species	103291094	512	260	0.0
Pantoea ananatis	553	species	69434643	1637	265	3.475e-05
Pectobacterium carotovorum	554	species	53470567	863	100	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	14652671	170	26	0.0
Dickeya chrysanthemi	556	species	4751996	336	90	0.0
Escherichia	561	genus	0	134	9	0.0
Escherichia coli	562	species	16936115536	5751	1304	0
Shimwellia blattae	563	species	8307006	661	0	0.0
Escherichia fergusonii	564	species	324088258	660	106	0.0
Atlantibacter hermannii	565	species	22481761	1411	132	0.0
Pseudescherichia vulneris	566	species	4653761	498	249	0.0
Hafnia	568	genus	0	20	0	0.0
Hafnia alvei	569	species	37963452	588	176	0.0
Klebsiella	570	genus	0	1939	400	0.0
Klebsiella oxytoca	571	species	300921893	2004	624	0.0
Klebsiella pneumoniae	573	species	12975475856	12795	2701	0
Klebsiella pneumoniae subsp. ozaenae	574	subspecies	11205731	2	0	0.0
Raoultella planticola	575	species	124126400	1740	132	0.0
Raoultella terrigena	577	species	28895571	2011	186	0.0
Kluyvera	579	genus	0	25	0	0.0
Kluyvera cryocrescens	580	species	4849988	335	169	0.0
Morganella	581	genus	0	51	0	0.0
Morganella morganii	582	species	271183096	1933	739	0.0
Proteus	583	genus	0	55	15	0.0
Proteus mirabilis	584	species	646853211	1758	1276	9.32536e-07
Proteus vulgaris	585	species	42626441	611	158	0.0
Providencia	586	genus	0	294	132	0.0
Providencia rettgeri	587	species	188189362	760	161	0.0
Providencia stuartii	588	species	113871496	476	89	0.0
Salmonella	590	genus	0	119	27	0.0
Salmonella enterica subsp. enterica serovar Gallinarum	594	leaf	18963264	7	0	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	288178260	8	3	0.0
Salmonella enterica subsp. enterica serovar Muenchen	596	leaf	87073611	51	0	0.0
Salmonella enterica subsp. enterica serovar Rubislaw	598	leaf	5027145	13	1	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	48448653	10	1	0.0
Salmonella enterica subsp. enterica serovar Pullorum	605	leaf	4882929	3	2	0.0
Salmonella enterica subsp. enterica serovar Abortusequi	607	leaf	9666154	6	0	0.0
Salmonella enterica subsp. enterica serovar Heidelberg	611	leaf	167230081	30	1	0.0
Serratia	613	genus	0	4209	1254	0.0
Serratia liquefaciens	614	species	32864515	1614	96	9.94281e-06
Serratia marcescens	615	species	719373253	9602	1489	0
Serratia odorifera	618	species	5272556	507	265	0.0
Shigella	620	genus	0	30	0	0.0
Shigella boydii	621	species	67333287	144	12	0.0
Shigella dysenteriae	622	species	135409920	249	22	0.0
Shigella flexneri	623	species	409981008	413	20	0.0
Shigella sonnei	624	species	235424841	76	6	0.0
Xenorhabdus	626	genus	0	36	1	0.0
Xenorhabdus nematophila	628	species	8564534	284	0	0.0
Yersinia	629	genus	0	124	14	0.0
Yersinia enterocolitica	630	species	122743732	509	183	0.0
Yersinia intermedia	631	species	48884760	560	69	0.0
Yersinia pestis	632	species	515186184	256	16	0.0
Yersinia pseudotuberculosis	633	species	139453955	532	53	0.0
Yersinia bercovieri	634	species	4401131	155	69	0.0
Edwardsiella	635	genus	0	282	0	0.0
Edwardsiella tarda	636	species	151956899	1403	517	0.0
Arsenophonus	637	genus	0	11	0	0.0
Arsenophonus nasoniae	638	species	27496093	365	55	0.0
Vibrionaceae	641	family	0	139	0	0.0
Aeromonas	642	genus	0	3928	1391	0.0
Aeromonas hydrophila	644	species	270088530	6454	1007	0.0
Aeromonas salmonicida	645	species	101881512	2346	691	0.0
Aeromonas caviae	648	species	251072923	3790	536	0.0
Aeromonas jandaei	650	species	27278201	1730	292	0.0
Aeromonas media	651	species	95147978	4859	649	3.16987e-06
Aeromonas schubertii	652	species	8750747	1277	266	0.0
Aeromonas veronii	654	species	259056543	6419	1472	0.0
Aeromonas allosaccharophila	656	species	20086692	1231	217	0.0
Photobacterium	657	genus	0	37	0	0.0
Photobacterium phosphoreum	659	species	4663684	100	53	0.0
Vibrio	662	genus	0	438	124	0.0
Vibrio alginolyticus	663	species	246300254	591	106	0.0
Vibrio cholerae	666	species	468230071	934	211	0.0
Aliivibrio fischeri	668	species	0	5	0	0.0
Vibrio harveyi	669	species	167770124	560	127	0.0
Vibrio parahaemolyticus	670	species	623601655	1288	407	0.0
Vibrio vulnificus	672	species	129925627	941	302	0.0
Grimontia hollisae	673	species	16426895	690	83	0.0
Vibrio mimicus	674	species	22251138	436	99	0.0
Vibrio cincinnatiensis	675	species	15191860	206	39	0.0
Vibrio fluvialis	676	species	82263780	1240	317	0.0
Vibrio campbellii	680	species	121100462	850	189	0.0
Vibrio diazotrophicus	685	species	4820957	77	46	0.0
Vibrio gazogenes	687	species	18923951	569	45	0.0
Aliivibrio logei	688	species	4573618	96	49	0.0
Vibrio mediterranei	689	species	11788203	175	60	0.0
Vibrio natriegens	691	species	42432052	300	78	0.0
Plesiomonas	702	genus	0	3	0	0.0
Plesiomonas shigelloides	703	species	18777990	777	242	0.0
Pasteurellaceae	712	family	0	48	2	0.0
Actinobacillus	713	genus	0	9	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	45941915	488	141	0.0
Actinobacillus pleuropneumoniae	715	species	74202166	267	52	0.0
Actinobacillus suis	716	species	5053375	126	0	0.0
Actinobacillus equuli	718	species	2451991	104	24	0.0
Actinobacillus lignieresii	720	species	2377048	60	12	0.0
Haemophilus	724	genus	0	13	0	0.0
Haemophilus influenzae biotype aegyptius	725	leaf	5958510	77	1	0.0
Haemophilus haemolyticus	726	species	9541904	170	46	0.0
Haemophilus influenzae	727	species	182408424	509	131	0.0
Avibacterium paragallinarum	728	species	54606224	452	108	0.0
Haemophilus parainfluenzae	729	species	35018880	593	167	0.0
[Haemophilus] ducreyi	730	species	21839200	154	35	0.0
Histophilus somni	731	species	65891970	398	237	0.0
Aggregatibacter aphrophilus	732	species	4705336	119	35	0.0
Haemophilus parahaemolyticus	735	species	4185325	110	0	0.0
Glaesserella parasuis	738	species	54122026	340	91	0.0
Aggregatibacter segnis	739	species	2062506	78	24	0.0
Pasteurella	745	genus	0	4	0	0.0
Pasteurella multocida	747	species	389809233	354	125	0.0
Gallibacterium anatis	750	species	20804414	311	100	0.0
Pasteurella canis	753	species	11275507	210	12	0.0
Pasteurella dagmatis	754	species	2287213	38	22	0.0
Avibacterium volantium	762	species	2230476	42	25	0.0
Rickettsiales	766	order	0	64	0	0.0
Anaplasma	768	genus	0	3	0	0.0
Anaplasma marginale	770	species	0	6	0	0.0
Bartonellaceae	772	family	0	8	0	0.0
Bartonella	773	genus	0	58	15	0.0
Bartonella bacilliformis	774	species	2855065	67	0	0.0
Rickettsiaceae	775	family	0	24	0	0.0
Coxiella	776	genus	0	2	0	0.0
Coxiella burnetii	777	species	24341490	182	68	0.0
Ehrlichia ruminantium	779	species	10543737	40	19	0.0
Rickettsia	780	genus	0	187	125	0.0
Rickettsia conorii	781	species	0	31	5	0.0
Rickettsia prowazekii	782	species	1111769	71	48	0.0
Rickettsia rickettsii	783	species	20458666	11	1	0.0
Orientia tsutsugamushi	784	species	26264266	216	74	0.0
Rickettsia typhi	785	species	1111939	43	0	0.0
Rickettsia akari	786	species	0	2	0	0.0
Rickettsia canadensis	788	species	0	4	0	0.0
Symbiopectobacterium	801	genus	0	5	0	0.0
Bartonella quintana	803	species	3161657	79	4	0.0
Bartonella elizabethae	807	species	2018538	81	46	0.0
Chlamydia	810	genus	0	9	0	0.0
Chlamydia trachomatis	813	species	68959800	46	21	0.0
Bacteroidaceae	815	family	0	39	0	0.0
Bacteroides	816	genus	0	330	26	0.0
Bacteroides fragilis	817	species	169603715	2355	400	0.0
Bacteroides thetaiotaomicron	818	species	121953794	1671	408	0
Bacteroides uniformis	820	species	39243592	1240	236	5.20889e-05
Phocaeicola vulgatus	821	species	56720015	1085	120	3.87597e-05
Parabacteroides distasonis	823	species	124756214	1439	213	4.76472e-28
Campylobacter gracilis	824	species	4563382	316	204	0.0
Sebaldella termitidis	826	species	0	2	0	0.0
Campylobacter ureolyticus	827	species	1820334	40	11	0.0
Butyrivibrio	830	genus	0	5	0	0.0
Butyrivibrio fibrisolvens	831	species	9387417	164	126	0.0
Fibrobacter	832	genus	0	13	0	0.0
Fibrobacter succinogenes	833	species	0	11	0	0.0
Porphyromonas	836	genus	0	7	0	0.0
Porphyromonas gingivalis	837	species	65114455	426	170	0.0
Prevotella	838	genus	0	59	0	0.0
Xylanibacter ruminicola	839	species	3439340	194	104	0.0
Roseburia	841	genus	0	5	0	0.0
Wolinella succinogenes	844	species	2150449	77	0	0.0
Oxalobacter	846	genus	0	16	0	0.0
Oxalobacter formigenes	847	species	12309810	730	40	0.0
Fusobacterium	848	genus	0	33	9	0.0
Fusobacterium mortiferum	850	species	0	3	0	0.0
Fusobacterium nucleatum	851	species	98152111	972	126	0.0
Faecalibacterium prausnitzii	853	species	49622956	5413	691	0.0
Fusobacterium varium	856	species	10724980	378	109	0.0
Fusobacterium necrophorum	859	species	2172570	70	31	0.0
Fusobacterium periodonticum	860	species	2541084	78	11	0.0
Fusobacterium ulcerans	861	species	10869605	361	63	0.0
Syntrophomonas	862	genus	0	1	0	0.0
Syntrophomonas wolfei	863	species	0	8	0	0.0
Pectinatus	864	genus	0	1	0	0.0
Pectinatus frisingensis	865	species	2881049	66	48	0.0
Cardiobacteriaceae	868	family	0	20	0	0.0
Dichelobacter	869	genus	0	1	0	0.0
Dichelobacter nodosus	870	species	0	2	0	0.0
Desulfovibrio	872	genus	0	84	0	0.0
Desulfocurvibacter africanus	873	species	0	54	0	0.0
Desulfovibrio desulfuricans	876	species	13538715	1568	708	0.0
Maridesulfovibrio salexigens	880	species	0	1	0	0.0
Nitratidesulfovibrio vulgaris	881	species	3896149	790	57	0.0
Nitratidesulfovibrio vulgaris str. Hildenborough	882	strain	3773159	651	8	0.0
Desulfuromonas	890	genus	0	104	0	0.0
Desulfobulbus	893	genus	0	26	0	0.0
Desulfobulbus propionicus	894	species	0	19	0	0.0
Desulfococcus	896	genus	0	9	0	0.0
Desulfococcus multivorans	897	species	8911375	956	1	0.0
Desulfomicrobium	898	genus	0	32	0	0.0
Desulfomicrobium baculatum	899	species	0	27	0	0.0
Desulfovibrio piger	901	species	5889339	1477	675	0.0
Acidaminococcus	904	genus	0	3	0	0.0
Acidaminococcus fermentans	905	species	0	25	0	0.0
Megasphaera	906	genus	0	17	0	0.0
Megasphaera elsdenii	907	species	4953520	653	210	6.11132e-05
Nitrobacter	911	genus	0	139	0	0.0
Nitrobacter hamburgensis	912	species	0	382	0	0.0
Nitrobacter winogradskyi	913	species	0	199	0	0.0
Nitrosomonas	914	genus	0	61	0	0.0
Nitrosomonas europaea	915	species	2948575	217	70	0.0
Nitrosomonas eutropha	916	species	0	6	0	0.0
Thiobacillus	919	genus	0	142	0	0.0
Acidithiobacillus ferrooxidans	920	species	9762390	861	4	0.0
Ancylobacter novellus	921	species	0	435	0	0.0
Thiobacillus sp.	924	species	3548924	1490	852	0.0
Thiomonas intermedia	926	species	3343428	1768	1017	0.0
Halothiobacillus neapolitanus	927	species	0	17	0	0.0
Acidithiobacillus thiooxidans	930	species	0	7	0	0.0
Thiomicrospira	933	genus	0	3	0	0.0
Hydrogenobacter	939	genus	0	1	0	0.0
Hydrogenobacter thermophilus	940	species	1794458	37	20	0.0
Anaplasmataceae	942	family	0	25	0	0.0
Ehrlichia	943	genus	0	5	0	0.0
Ehrlichia canis	944	species	5251017	171	0	0.0
Ehrlichia chaffeensis	945	species	0	18	7	0.0
Anaplasma phagocytophilum	948	species	1449336	33	20	0.0
Neorickettsia risticii	950	species	0	1	0	0.0
Neorickettsia sennetsu	951	species	0	1	0	0.0
Wolbachia	953	genus	0	262	198	0.0
Wolbachia pipientis	955	species	26899620	25745	18970	0.0
Bdellovibrio	958	genus	0	128	56	0.0
Bdellovibrio bacteriovorus	959	species	48720389	3189	902	0.0
Bacteriovorax stolpii	960	species	7691180	297	165	0.0
Herbaspirillum	963	genus	0	882	14	0.0
Herbaspirillum seropedicae	964	species	16321366	5240	417	0.0
Selenomonas	970	genus	0	49	0	0.0
Selenomonas ruminantium	971	species	0	5	0	0.0
Halanaerobiaceae	972	family	0	3	0	0.0
Bacteroidota	976	phylum	0	146	3	0.0
Cytophaga	978	genus	0	4	0	0.0
Cellulophaga lytica	979	species	15441073	1066	164	0.0
Pedobacter heparinus	984	species	0	19	0	0.0
Cytophaga hutchinsonii	985	species	0	15	0	0.0
Flavobacterium johnsoniae	986	species	5324536	550	290	0.0
Solitalea canadensis	995	species	0	69	0	0.0
Flavobacterium columnare	996	species	93703536	314	145	0.0
Bernardetia litoralis	999	species	0	4	0	0.0
Chitinophaga sancti	1004	species	25234441	4353	2192	0.0
Marivirga tractuosa	1006	species	9322181	628	376	0.0
Saprospira	1007	genus	0	4	0	0.0
Saprospira grandis	1008	species	4303711	230	51	0.0
Sphingobacterium mizutaii	1010	species	4653048	432	264	0.0
