name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Rhizobium rhizogenes	359	species	25817365	1669	114	0.0
Agrobacterium radiobacter	362	species	5921389	291	9	0.0
Agrobacterium vitis	373	species	59045005	2062	438	0.0
Bradyrhizobium	374	genus	0	10375	4344	0.0
Bradyrhizobium japonicum	375	species	158880876	3752	568	0.0
Bradyrhizobium sp.	376	species	7547693	491	162	0.0
Rhizobium	379	genus	0	3137	896	0.0
Sinorhizobium fredii	380	species	13531397	1248	122	0.0
Mesorhizobium loti	381	species	6870350	494	57	0.0
Sinorhizobium meliloti	382	species	179769211	2116	426	0.0
Rhizobium leguminosarum	384	species	95651800	3226	634	0.0
Rhizobium leguminosarum bv. trifolii	386	leaf	37653028	1216	191	0.0
Rhizobium leguminosarum bv. viciae	387	leaf	22747743	576	110	0.0
Sinorhizobium fredii NGR234	394	strain	6891900	498	222	0.0
Rhizobium phaseoli	396	species	94701776	1790	357	0.0
Rhizobium tropici	398	species	0	16	0	0.0
Neorhizobium galegae	399	species	6049186	703	240	0.0
Methylococcaceae	403	family	0	144	0	0.0
Methylobacillus	404	genus	0	3	0	0.0
Methylobacillus flagellatus	405	species	0	6	0	0.0
Methylobacterium	407	genus	0	2052	411	0.0
Methylorubrum extorquens	408	species	28813053	4979	836	1.48625e-05
Methylobacterium organophilum	410	species	5319780	1579	829	0.0
Methylococcus	413	genus	0	70	0	0.0
Methylococcus capsulatus	414	species	20013869	1490	200	0.0
Methylomonas	416	genus	0	86	1	0.0
Methylomonas methanica	421	species	0	1	0	0.0
Methylosinus	425	genus	0	106	0	0.0
Methylosinus trichosporium	426	species	0	130	0	0.0
Methylosinus sporium	428	species	4852742	1031	434	0.0
Methylobacter	429	genus	0	3	0	0.0
Acetobacteraceae	433	family	0	382	9	0.0
Acetobacter	434	genus	0	100	11	0.0
Acetobacter aceti	435	species	7692929	484	218	0.0
Novacetimonas hansenii	436	species	10583023	928	182	0.0
Acetobacter pasteurianus	438	species	9137710	199	51	0.0
Gluconobacter	441	genus	0	47	0	0.0
Gluconobacter oxydans	442	species	2990259	345	63	0.0
Legionellaceae	444	family	0	20	0	0.0
Legionella	445	genus	0	23	4	0.0
Legionella pneumophila	446	species	369470196	440	220	0.0
Legionella hackeliae	449	species	3570857	248	222	0.0
Legionella longbeachae	450	species	25231216	166	107	0.0
Legionella micdadei	451	species	9836958	452	73	0.0
Legionella spiritensis	452	species	6755735	138	17	0.0
Legionella israelensis	454	species	9344693	203	58	0.0
Legionella jordanis	456	species	3133723	132	107	0.0
Moraxellaceae	468	family	0	83	0	0.0
Acinetobacter	469	genus	0	366	136	0.0
Acinetobacter baumannii	470	species	3054149000	1972	639	0
Acinetobacter calcoaceticus	471	species	23786304	386	106	0.0
Moraxella	475	genus	0	76	19	0.0
Moraxella bovis	476	species	97686759	638	192	0.0
Moraxella nonliquefaciens	478	species	4667090	200	0	0.0
Moraxella catarrhalis	480	species	23037162	370	46	0.0
Neisseriaceae	481	family	0	104	0	0.0
Neisseria	482	genus	0	276	34	0.0
Neisseria cinerea	483	species	3665805	278	112	0.0
Neisseria flavescens	484	species	2231882	148	52	0.0
Neisseria gonorrhoeae	485	species	436326338	239	61	0.0
Neisseria lactamica	486	species	6545836	282	29	0.0
Neisseria meningitidis	487	species	226087510	579	55	0.0
Neisseria mucosa	488	species	5008700	211	64	0.0
Neisseria sicca	490	species	5430826	229	70	0.0
Neisseria animalis	492	species	4477875	228	3	0.0
Neisseria canis	493	species	2569389	89	41	0.0
Bergeriella denitrificans	494	species	2473929	175	70	0.0
Neisseria elongata	495	species	4931910	258	105	0.0
Neisseria macacae	496	species	0	6	0	0.0
Psychrobacter	497	genus	0	37	16	0.0
Thermomicrobium	499	genus	0	2	0	0.0
Thermomicrobium roseum	500	species	0	5	0	0.0
Kingella denitrificans	502	species	2220058	238	141	0.0
Kingella kingae	504	species	12245024	553	66	0.0
Kingella oralis	505	species	2420532	186	130	0.0
Alcaligenaceae	506	family	0	266	0	0.0
Alcaligenes	507	genus	0	103	7	0.0
Alcaligenes faecalis	511	species	66752829	1098	258	0
Bordetella	517	genus	0	326	0	0.0
Bordetella bronchiseptica	518	species	114376439	1967	161	0.0
Bordetella parapertussis	519	species	429659480	487	23	0.0
Bordetella pertussis	520	species	2729916552	170	12	0.0
Bordetella avium	521	species	26291993	549	263	0.0
Acidiphilium	522	genus	0	71	0	0.0
Acidiphilium cryptum	524	species	0	66	0	0.0
Ochrobactrum	528	genus	0	6	0	0.0
Brucella anthropi	529	species	35076955	1121	90	0.0
Beijerinckia	532	genus	0	5	0	0.0
Beijerinckia indica	533	species	0	25	0	0.0
Chromobacterium	535	genus	0	292	5	0.0
Chromobacterium violaceum	536	species	18802982	2171	137	0.0
Iodobacter fluviatilis	537	species	4588033	191	100	0.0
Eikenella	538	genus	0	16	0	0.0
Eikenella corrodens	539	species	6843626	594	232	0.0
Zymomonas	541	genus	0	11	0	0.0
Zymomonas mobilis	542	species	8769269	178	118	2.45658e-05
Enterobacteriaceae	543	family	0	666	11	0.0
Citrobacter	544	genus	0	628	166	0.0
Citrobacter koseri	545	species	136415715	599	53	0.0
Citrobacter freundii	546	species	959120807	1452	289	0.0
Enterobacter	547	genus	0	846	253	0.0
Klebsiella aerogenes	548	species	383810620	1141	315	0.0
Pantoea agglomerans	549	species	200225949	1350	327	3.20812e-06
Enterobacter cloacae	550	species	165709943	844	220	0.0
Erwinia	551	genus	0	283	113	0.0
Erwinia amylovora	552	species	103291094	238	131	0.0
Pantoea ananatis	553	species	69434643	622	100	0.0
Pectobacterium carotovorum	554	species	53470567	506	71	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	14652671	101	10	0.0
Dickeya chrysanthemi	556	species	4751996	162	71	0.0
Escherichia	561	genus	0	109	36	0.0
Escherichia coli	562	species	16936115536	6971	879	3.79291e-08
Shimwellia blattae	563	species	8307006	224	0	0.0
Escherichia fergusonii	564	species	324088258	588	62	0.0
Atlantibacter hermannii	565	species	22481761	1076	52	0.0
Pseudescherichia vulneris	566	species	4653761	221	102	0.0
Hafnia	568	genus	0	18	0	0.0
Hafnia alvei	569	species	37963452	871	219	0.0
Klebsiella	570	genus	0	798	186	0.0
Klebsiella oxytoca	571	species	300921893	910	312	0.0
Klebsiella pneumoniae	573	species	12975475856	23239	16487	0
Klebsiella pneumoniae subsp. ozaenae	574	subspecies	11205731	2	1	0.0
Raoultella planticola	575	species	124126400	700	34	0.0
Raoultella terrigena	577	species	28895571	724	58	0.0
Kluyvera	579	genus	0	9	0	0.0
Kluyvera cryocrescens	580	species	4849988	213	53	8.57331e-254
Morganella	581	genus	0	20	0	0.0
Morganella morganii	582	species	271183096	1311	496	0.0
Proteus	583	genus	0	302	104	0.0
Proteus mirabilis	584	species	646853211	1856	893	0.0
Proteus vulgaris	585	species	42626441	3183	466	0.0
Providencia	586	genus	0	1218	587	0.0
Providencia rettgeri	587	species	188189362	2450	627	0.0
Providencia stuartii	588	species	113871496	998	136	0.0
Salmonella	590	genus	0	56	24	0.0
Salmonella enterica subsp. enterica serovar Gallinarum	594	leaf	18963264	1	1	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	288178260	2	1	0.0
Salmonella enterica subsp. enterica serovar Muenchen	596	leaf	87073611	12	0	0.0
Salmonella enterica subsp. enterica serovar Rubislaw	598	leaf	5027145	2	0	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	48448653	1	0	0.0
Salmonella enterica subsp. enterica serovar Abortusequi	607	leaf	9666154	4	0	0.0
Serratia	613	genus	0	1318	363	0.0
Serratia liquefaciens	614	species	32864515	692	47	0.0
Serratia marcescens	615	species	719373253	3264	466	0.0
Serratia odorifera	618	species	5272556	198	87	0.0
Shigella	620	genus	0	15	0	0.0
Shigella boydii	621	species	67333287	78	9	0.0
Shigella dysenteriae	622	species	135409920	202	9	0.0
Shigella flexneri	623	species	409981008	220	12	0.0
Shigella sonnei	624	species	235424841	35	3	0.0
Xenorhabdus	626	genus	0	48	1	0.0
Xenorhabdus nematophila	628	species	8564534	274	0	0.0
Yersinia	629	genus	0	178	27	0.0
Yersinia enterocolitica	630	species	122743732	715	284	0.0
Yersinia intermedia	631	species	48884760	718	62	3.61414e-221
Yersinia pestis	632	species	515186184	273	3	0.0
Yersinia pseudotuberculosis	633	species	139453955	465	27	0.0
Yersinia bercovieri	634	species	4401131	165	50	0.0
Edwardsiella	635	genus	0	120	1	0.0
Edwardsiella tarda	636	species	151956899	657	208	0.0
Arsenophonus	637	genus	0	60	8	0.0
Arsenophonus nasoniae	638	species	27496093	481	93	0.0
Vibrionaceae	641	family	0	187	0	0.0
Aeromonas	642	genus	0	1305	492	0.0
Aeromonas hydrophila	644	species	270088530	2164	354	0.0
Aeromonas salmonicida	645	species	101881512	720	226	0.0
Aeromonas caviae	648	species	251072923	1235	159	0.0
Aeromonas jandaei	650	species	27278201	659	135	0.0
Aeromonas media	651	species	95147978	1522	195	0.0
Aeromonas schubertii	652	species	8750747	375	77	0.0
Aeromonas veronii	654	species	259056543	2256	536	0.0
Aeromonas allosaccharophila	656	species	20086692	362	65	0.0
Photobacterium	657	genus	0	82	0	0.0
Photobacterium phosphoreum	659	species	4663684	274	137	0.0
Vibrio	662	genus	0	799	231	0.0
Vibrio alginolyticus	663	species	246300254	684	121	0.0
Vibrio cholerae	666	species	468230071	1079	258	0.0
Aliivibrio fischeri	668	species	0	16	0	0.0
Vibrio harveyi	669	species	167770124	774	227	0.0
Vibrio parahaemolyticus	670	species	623601655	1092	455	0.0
Vibrio vulnificus	672	species	129925627	1674	582	0.0
Grimontia hollisae	673	species	16426895	568	81	0.0
Vibrio mimicus	674	species	22251138	820	180	0.0
Vibrio cincinnatiensis	675	species	15191860	1141	100	0.0
Vibrio fluvialis	676	species	82263780	827	302	0.0
Vibrio campbellii	680	species	121100462	907	188	0.0
Vibrio diazotrophicus	685	species	4820957	249	126	0.0
Vibrio gazogenes	687	species	18923951	519	59	0.0
Aliivibrio logei	688	species	4573618	453	320	0.0
Vibrio mediterranei	689	species	11788203	363	29	0.0
Vibrio natriegens	691	species	42432052	366	83	0.0
Plesiomonas	702	genus	0	12	0	0.0
Plesiomonas shigelloides	703	species	18777990	1007	423	0.0
Pasteurellaceae	712	family	0	644	285	0.0
Actinobacillus	713	genus	0	788	88	0.0
Aggregatibacter actinomycetemcomitans	714	species	45941915	5793	1609	0.0
Actinobacillus pleuropneumoniae	715	species	74202166	13308	2098	0.0
Actinobacillus suis	716	species	5053375	7334	39	0.0
Actinobacillus equuli	718	species	2451991	6015	1575	0.0
Actinobacillus lignieresii	720	species	2377048	2833	431	0.0
Haemophilus	724	genus	0	689	9	0.0
Haemophilus influenzae biotype aegyptius	725	leaf	5958510	743	4	0.0
Haemophilus haemolyticus	726	species	9541904	15066	3598	0
Haemophilus influenzae	727	species	182408424	25952	5860	0.0
Avibacterium paragallinarum	728	species	54606224	26090	6717	7.49764e-05
Haemophilus parainfluenzae	729	species	35018880	33889	9492	3.75998e-05
[Haemophilus] ducreyi	730	species	21839200	7061	1704	0.0
Histophilus somni	731	species	65891970	77416	57231	0.00021463
Aggregatibacter aphrophilus	732	species	4705336	4512	1138	0.00128928
Haemophilus parahaemolyticus	735	species	4185325	9313	0	0.000128439
Glaesserella parasuis	738	species	54122026	43469	15410	7.94411e-06
Aggregatibacter segnis	739	species	2062506	2352	490	0
Pasteurella	745	genus	0	311	0	0.0
Pasteurella multocida	747	species	389809233	24852	7238	0.0
Gallibacterium anatis	750	species	20804414	8700	1812	0.0
Pasteurella canis	753	species	11275507	28544	4715	2.05698e-05
Pasteurella dagmatis	754	species	2287213	8583	6292	0
Avibacterium volantium	762	species	2230476	5734	2459	0.00466528
Rickettsiales	766	order	0	39	0	0.0
Anaplasma	768	genus	0	1	0	0.0
Bartonellaceae	772	family	0	20	0	0.0
Bartonella	773	genus	0	43	2	0.0
Bartonella bacilliformis	774	species	2855065	54	0	0.0
Rickettsiaceae	775	family	0	12	0	0.0
Coxiella	776	genus	0	6	0	0.0
Coxiella burnetii	777	species	24341490	109	34	0.0
Ehrlichia ruminantium	779	species	10543737	40	26	0.0
Rickettsia	780	genus	0	103	41	0.0
Rickettsia conorii	781	species	0	15	2	0.0
Rickettsia prowazekii	782	species	1111769	35	23	0.0
Rickettsia rickettsii	783	species	20458666	8	0	0.0
Orientia tsutsugamushi	784	species	26264266	143	51	0.0
Rickettsia typhi	785	species	1111939	25	0	0.0
Rickettsia akari	786	species	0	1	0	0.0
Rickettsia canadensis	788	species	0	3	0	0.0
Bartonella quintana	803	species	3161657	65	1	0.0
Bartonella elizabethae	807	species	2018538	45	34	0.0
Chlamydiaceae	809	family	0	2	0	0.0
Chlamydia	810	genus	0	4	1	0.0
Chlamydia trachomatis	813	species	68959800	32	1	0.0
Bacteroidaceae	815	family	0	205	0	0.0
Bacteroides	816	genus	0	7232	682	0.0
Bacteroides fragilis	817	species	169603715	13583	4101	0.00035604
Bacteroides thetaiotaomicron	818	species	121953794	5209	1438	0
Bacteroides uniformis	820	species	39243592	3001	453	0
Phocaeicola vulgatus	821	species	56720015	6544	1458	0
Parabacteroides distasonis	823	species	124756214	13433	1779	0
Campylobacter gracilis	824	species	4563382	125	78	0.0
Sebaldella termitidis	826	species	0	16	0	0.0
Campylobacter ureolyticus	827	species	1820334	101	49	0.0
Butyrivibrio	830	genus	0	2	0	0.0
Butyrivibrio fibrisolvens	831	species	9387417	179	138	0.0
Fibrobacter	832	genus	0	4	0	0.0
Fibrobacter succinogenes	833	species	0	11	0	0.0
Porphyromonas	836	genus	0	654	0	0.0
Porphyromonas gingivalis	837	species	65114455	77377	23917	0.00224585
Prevotella	838	genus	0	4181	100	0.0
Xylanibacter ruminicola	839	species	3439340	2516	710	0.0
Roseburia	841	genus	0	6	0	0.0
Wolinella	843	genus	0	5	0	0.0
Wolinella succinogenes	844	species	2150449	65	0	0.0
Oxalobacter	846	genus	0	10	0	0.0
Oxalobacter formigenes	847	species	12309810	316	26	0.0
Fusobacterium	848	genus	0	1684	1301	0.0
Fusobacterium gonidiaformans	849	species	0	1	0	0.0
Fusobacterium mortiferum	850	species	0	3	0	0.0
Fusobacterium nucleatum	851	species	98152111	14815	1874	3.35275e-05
Faecalibacterium prausnitzii	853	species	49622956	1818	229	0.0
Fusobacterium varium	856	species	10724980	3095	328	2.6101e-194
Fusobacterium necrophorum	859	species	2172570	638	201	0.0
Fusobacterium periodonticum	860	species	2541084	2131	157	0.00456362
Fusobacterium ulcerans	861	species	10869605	2567	257	3.13041e-198
Syntrophomonas	862	genus	0	3	0	0.0
Syntrophomonas wolfei	863	species	0	1	0	0.0
Pectinatus	864	genus	0	1	0	0.0
Pectinatus frisingensis	865	species	2881049	136	84	0.0
Cardiobacteriaceae	868	family	0	8	0	0.0
Dichelobacter	869	genus	0	1	0	0.0
Desulfovibrio	872	genus	0	40	0	0.0
Desulfocurvibacter africanus	873	species	0	10	0	0.0
Desulfovibrio desulfuricans	876	species	13538715	531	223	0.0
Maridesulfovibrio salexigens	880	species	0	7	0	0.0
Nitratidesulfovibrio vulgaris	881	species	3896149	257	17	0.0
Nitratidesulfovibrio vulgaris str. Hildenborough	882	strain	3773159	209	1	0.0
Desulfuromonas	890	genus	0	26	0	0.0
Desulfobulbus	893	genus	0	22	0	0.0
Desulfobulbus propionicus	894	species	0	15	0	0.0
Desulfococcus	896	genus	0	3	0	0.0
Desulfococcus multivorans	897	species	8911375	375	0	0.0
Desulfomicrobium	898	genus	0	12	0	0.0
Desulfomicrobium baculatum	899	species	0	16	0	0.0
Desulfovibrio piger	901	species	5889339	523	270	0.0
Acidaminococcus	904	genus	0	1	0	0.0
Acidaminococcus fermentans	905	species	0	7	0	0.0
Megasphaera	906	genus	0	11	0	0.0
Megasphaera elsdenii	907	species	4953520	265	78	0.0
Nitrobacter	911	genus	0	51	0	0.0
Nitrobacter hamburgensis	912	species	0	75	0	0.0
Nitrobacter winogradskyi	913	species	0	54	0	0.0
Nitrosomonas	914	genus	0	18	0	0.0
Nitrosomonas europaea	915	species	2948575	111	13	0.0
Nitrosomonas eutropha	916	species	0	3	0	0.0
Thiobacillus	919	genus	0	40	0	0.0
Acidithiobacillus ferrooxidans	920	species	9762390	272	0	0.0
Ancylobacter novellus	921	species	0	114	0	0.0
Thiobacillus sp.	924	species	3548924	400	227	0.0
Thiomonas intermedia	926	species	3343428	511	341	0.0
Halothiobacillus neapolitanus	927	species	0	11	0	0.0
Acidithiobacillus thiooxidans	930	species	0	5	0	0.0
Thiomicrospira	933	genus	0	7	0	0.0
Hydrogenobacter	939	genus	0	1	0	0.0
Hydrogenobacter thermophilus	940	species	1794458	14	4	0.0
Anaplasmataceae	942	family	0	22	0	0.0
Ehrlichia	943	genus	0	8	0	0.0
Ehrlichia canis	944	species	5251017	205	0	0.0
Ehrlichia chaffeensis	945	species	0	15	5	0.0
Anaplasma phagocytophilum	948	species	1449336	17	13	0.0
Neorickettsia risticii	950	species	0	1	0	0.0
Wolbachia	953	genus	0	266	217	0.0
Francisella persica	954	species	0	5	0	0.0
Wolbachia pipientis	955	species	26899620	5292	864	0.0
Bdellovibrio	958	genus	0	35	18	0.0
Bdellovibrio bacteriovorus	959	species	48720389	1625	421	0.0
Bacteriovorax stolpii	960	species	7691180	113	57	0.0
Herbaspirillum	963	genus	0	266	7	0.0
Herbaspirillum seropedicae	964	species	16321366	1532	107	0.0
Selenomonas	970	genus	0	5	0	0.0
Selenomonas ruminantium	971	species	0	3	0	0.0
Bacteroidota	976	phylum	0	70	0	0.0
Cellulophaga lytica	979	species	15441073	608	153	0.0
Pedobacter heparinus	984	species	0	7	0	0.0
Cytophaga hutchinsonii	985	species	0	6	0	0.0
Flavobacterium johnsoniae	986	species	5324536	166	87	0.0
Solitalea canadensis	995	species	0	13	0	0.0
Flavobacterium columnare	996	species	93703536	247	143	0.0
Chitinophaga sancti	1004	species	25234441	1229	567	0.0
Marivirga tractuosa	1006	species	9322181	442	264	0.0
Saprospira	1007	genus	0	1	0	0.0
Saprospira grandis	1008	species	4303711	345	93	0.0
Sphingobacterium mizutaii	1010	species	4653048	361	158	0.0
Weeksella	1013	genus	0	1	0	0.0
Weeksella virosa	1014	species	2287133	151	53	0.0
Capnocytophaga	1016	genus	0	557	15	0.0
Capnocytophaga gingivalis	1017	species	2838633	338	243	0.0
Capnocytophaga ochracea	1018	species	13588098	3542	152	0
Capnocytophaga sputigena	1019	species	11962418	1425	199	0.0
Beggiatoa	1021	genus	0	3	0	0.0
Thiothrix	1030	genus	0	17	0	0.0
Afipia	1033	genus	0	26	0	0.0
Erythrobacter	1041	genus	0	177	0	0.0
Erythrobacter sp.	1042	species	6388009	1426	708	0.0
